cluster_id	gene	specificity_ratio	mean_expression	pval_adj	logfc
47	0	ST6GALNAC6	0.413936261505094	2.80112390079205	6.92793060193246e-22	0.565823212684311
48	0	CYB561A3	0.413600440450054	2.98059879716065	0.0295702842649666	0.521948645759668
49	0	MTRES1	0.412238954417456	2.80093334195161	0.0213133101173369	0.522569918840999
50	0	SCRN2	0.412226448711353	2.72001228772502	1.90382785549721e-05	0.533235338936711
51	0	POMGNT2	0.41123360260595	2.50170812506532	0.0283070289006892	0.522031742233994
52	0	RNF113A	0.410410870707205	3.01436283066513	1.37006141764256e-06	0.536439382948616
53	0	GOT1	0.410107768132262	3.25881543573805	0.0418030961781728	0.521269880072964
54	0	GPX8	0.40996132084833	3.01503271128356	6.50996396063517e-07	0.537297313798108
55	0	CDKN2AIPNL	0.408355246863048	3.14294328348828	0.00598869974632668	0.52482408098674
56	0	WDR54	0.4074011154285	3.79074341433842	2.8378819762088e-18	0.560188380078815
57	0	LYRM9	0.406290221333432	1.69521974212914	0.0215722929691263	0.52254784440501
58	0	KBTBD7	0.405244323991233	2.24253417453477	0.039811173858825	0.521370345072661
59	0	BORCS8	0.400679187023692	3.14250162126053	1.71257527301085e-05	0.533368869150483
60	0	B4GALT7	0.40008938582608	2.94739682750595	0.00264361621544191	0.526185451392494
61	0	CCDC43	0.39914555363588	2.63721240494524	0.0448260163300863	0.521129848272154
62	0	PAQR4	0.3941424046237	2.40378468672584	0.0127914939312626	0.523506426013828
63	0	UCK1	0.392770265420214	3.23098839222929	0.000312384098812231	0.529445099453538
64	0	RNF135	0.392133702102849	3.36780666307775	0.0436547208671422	0.520496717534464
65	0	TTC5	0.390189011847208	2.54818274759193	0.045621990478164	0.521094553942522
66	0	EEF1E1	0.390004354894683	3.39379777382358	6.12944967085461e-13	0.550728632859281
67	0	ORAI3	0.389979698669441	3.04781200747792	0.000134639164747675	0.530631484288172
68	0	PPCS	0.389029845223289	4.08720142078812	2.60825921126362e-12	0.549498904111065
69	0	MRPS28	0.387981107957285	3.20198167784226	9.73704472660534e-06	0.534077882696881
70	0	RGS3	0.387196081933732	4.70878920842169	1.93806687852791e-16	0.557112138692102
71	0	CCDC167	0.385100480725152	2.87533548949186	0.0460937419248394	0.521073284464928
72	0	RASL11A	0.383131792199492	3.20270055124675	0.00200746634776389	0.526627373551408
73	0	ARSK	0.381642003306385	3.17364271419538	0.00377520786707048	0.525600958717833
74	0	PYCARD	0.381335464726486	4.06874197478098	1.39090881347244e-08	0.541457431663831
75	0	MRPL1	0.380896265106919	3.62813458035373	0.0101316109137691	0.523916954795332
76	0	TRAPPC6A	0.380273843160559	2.63600995580057	0.00212406005937297	0.526537527810539
77	0	RCHY1	0.377637586670949	3.28712056996976	0.00279190195933244	0.52609569853144
78	0	UNC119	0.377171628634073	3.53839412109584	0.000131698743757799	0.530663744543853
79	0	RPP25L	0.374255804801571	2.94623172171289	4.98519397897992e-06	0.534900116737543
80	0	ANKRD39	0.371874152147237	2.9114949341298	0.0171369634918545	0.522975184432996
81	0	CCDC115	0.370438924121867	3.84829498281089	1.66962610183082e-15	0.555477887390407
82	0	ALKBH4	0.36995125203861	2.63747516568172	0.047542348809358	0.521012541066036
83	0	POLR3K	0.36972629202281	2.87562619306814	5.05672916204852e-05	0.531966817385838
84	0	MRPL12	0.369521782017946	2.54610217132429	3.50445135673674e-19	0.561651918280871
85	0	ZFAND2A	0.369240702839425	3.66798116251878	3.58033395735314e-05	0.532423693194937
86	0	GGPS1	0.367197696528446	2.40118310377527	6.78633304244968e-09	0.542188705405847
87	0	MARVELD1	0.365033490843701	3.62902420420816	0.00249010866112338	0.526283532476944
88	0	SPRING1	0.363090773376642	2.97989635190845	0.0122853854159122	0.523577293312536
89	0	GFER	0.362664753898634	3.58474267247949	0.000353451954190389	0.529266801169022
90	0	STK19	0.362484306781032	3.62901965699266	6.10648068167828e-05	0.531712295733293
91	0	CCDC127	0.362023992077009	2.91180679297441	0.0134500783343748	0.523416580272959
92	0	LINC02875	0.360947531037641	2.8769515137076	0.0193609701142046	0.522751065439836
93	0	NDUFA7	0.360864485528274	2.87409117968858	8.86541903752409e-05	0.531208825217093
94	0	TAPBPL	0.360586798590104	3.1113269563555	7.77488860420779e-05	0.531388578618707
95	0	POLR2D	0.358720850263181	2.94610139537186	0.0328834113328472	0.521740347294965
96	0	QDPR	0.35833785243091	3.25830486598703	0.000186636424852912	0.530176558955184
97	0	TPRKB	0.357682473692175	3.7712962863583	3.19599644038603e-11	0.547292946589215
98	0	SAYSD1	0.357675849065904	2.91216177536249	0.0319045363725904	0.521802638690771
99	0	ECI1	0.355876958964539	3.2855899444862	0.000199981516636168	0.530079344749006
100	0	CA2	0.354662918001767	4.2537155527915	4.63070370527459e-06	0.534989559999215
101	0	EXTL2	0.354595635003734	3.17313312305	0.000326448620796024	0.529381260060819
102	0	BORCS6	0.353030246908691	2.83942016254826	0.000352635261379662	0.529270423481801
103	0	RAB35	0.351497281070964	3.34081845019859	0.000540571172472486	0.528642524973679
104	0	NTAN1	0.351292747623309	3.55938571651887	2.53160076268068e-05	0.532871745421629
105	1	RAD51B	6.61409919449607	1.63305138732959	5.62097791204304e-08	0.541268545080426
106	1	MAMDC2	2.55133992135669	1.63261682306057	0.0149115318869108	0.525006125423787
107	1	AFF3	2.54762375987394	1.63233288988041	1.56010612578918e-05	0.534899311779148
108	1	NR3C2	1.61500083210942	2.86859892678929	8.1738216989727e-19	0.56202399481904
109	1	VPS50	1.54827966924568	2.86861152194326	0.00564324584774674	0.526648023830236
110	1	LIMCH1	1.40616350274876	2.37368604476015	0.00479652431294851	0.526911895384139
111	1	BCL2	1.40374050069468	2.37911959707666	0.000326459544504966	0.530926408660163
112	1	PRIM2	1.07508136722754	1.63284184310906	0.000109932131152767	0.532399854042467
113	1	SUPT3H	1.01166332126995	2.37914033698173	2.99335274721635e-26	0.572907001360937
114	1	EXOC6B	0.960089388593687	3.76548788031977	7.81323056984454e-62	0.611137912097676
115	1	TANC2	0.860717000788264	2.37766768826873	0.0138140263842541	0.525138726839412
116	1	SNX25	0.843738895068385	2.86797360866968	1.84221602443558e-07	0.540018568532579
117	1	EOLA2-DT	0.824721424215527	1.63305138732959	1.18777903369114e-06	0.537955336326169
118	1	SNED1	0.766722036061757	2.8684828927818	0.00321824971771068	0.527538896054051
119	1	ARMC9	0.721674043875219	2.3787453938051	5.12940028978975e-10	0.545885012436298
120	1	FAM182B	0.676826214274077	2.86889412927281	0.0303721743415133	0.523759121030015
121	1	FHIT	0.653095977510274	2.37847609501948	4.49561083186128e-08	0.54150244741408
122	1	LINC00882	0.647202571623855	2.37928231221131	0.014620408971745	0.525041141113974
123	1	ANK3	0.643108779325436	1.63171779144175	1.88399333979506e-07	0.539992655064244
124	1	CSF1R	0.642769666839811	1.63232303777746	0.0410628915818289	0.523198839027083
125	1	ZRANB3	0.580002279066761	2.37924542153289	2.05251302883039e-06	0.537313072406689
126	1	HBA2	0.563373217865384	3.86010680073168	0.0011821442853871	0.529076800027839
127	1	KIAA0825	0.55710730385746	1.63305138732959	0.0015650161138907	0.528662401254051
128	1	SNX29	0.549490216499498	2.37915614357685	7.72407105988981e-13	0.551623282195565
129	1	USP6NL	0.542860325440749	2.37906540094234	0.0073677489987563	0.526210776622002
130	1	RBFOX1	0.532929212351303	1.63305138732959	8.26879048595369e-06	0.535677830386969
131	1	NLK	0.53288095289386	2.37867325209901	3.68465750424823e-09	0.544007323139959
132	1	CDKL1	0.526853393670389	3.23311631826538	0.0059157987418969	0.525784891711114
133	1	NRXN3	0.513282105178764	1.63284091069746	1.88498774205119e-07	0.539990797467948
134	1	HLCS	0.495203849744851	1.63305138732959	0.000560439945643989	0.530161326665553
135	1	PIGN	0.494754151076654	3.76619184730141	3.58285851470596e-06	0.536667217134369
136	1	RNF150	0.486498291440271	3.76638295890141	0.00747590933949438	0.525446313826157
137	1	GSE1	0.478414377923616	2.86759162661823	0.00923134552237012	0.525837399766426
138	1	PDZRN4	0.475339444416948	3.52451972314402	0.0035830774495578	0.527371155108486
139	1	EXOC6	0.473500341786776	2.37814681425126	0.00468718795973299	0.526947685072783
140	1	KIAA1328	0.468102631166525	2.37896614030715	1.59233644329188e-12	0.551018975160408
141	1	NHS	0.466159244515337	2.86861966295677	7.35244072937321e-05	0.532937628170274
142	1	TTN-AS1	0.446973118267039	2.86821045210488	0.00121612368014346	0.529034725471726
143	1	KLHL29	0.446893573574063	2.37944535632232	0.00146396505825586	0.528761689776093
144	1	EPB41L4A	0.446424471666156	2.37840953582387	0.0174692563933671	0.524739436515501
145	1	UBE3C	0.439382848215265	4.31463657999513	4.80116107949009e-12	0.550077762076961
146	1	ARL15	0.435872882503406	1.63245851286875	4.00218537815293e-18	0.560923740532683
147	1	DYNC2H1	0.434701299451079	4.3145296341545	2.15710313918375e-11	0.54876456533516
148	1	TBCK	0.426366740337782	3.52404469672329	2.3482951841482e-10	0.54661294250498
149	1	PARP8	0.415971714819171	2.86744888971248	0.00325611780237397	0.527519360333
150	1	OXNAD1	0.414868881730683	2.86876520365899	1.13294796156126e-08	0.542905304137121
151	1	ZSWIM5	0.410578742270464	2.86889412927281	5.62598221804437e-22	0.566879534818259
152	1	MTHFD1L	0.407976355219269	2.86799477466826	9.47163600403566e-05	0.532598214366984
153	1	SCFD2	0.406790148889124	2.86848252157678	3.8442179868922e-15	0.555874608039441
154	1	SAMD5	0.403552451691537	3.97340986433234	1.99593141760433e-30	0.578353009302904
155	1	IFT140	0.402271138719063	2.86777364273648	0.000237199910362408	0.531363036669632
156	1	ZNF254	0.402202565389289	2.37868023707511	8.08430398253446e-07	0.538391530896501
157	1	TMEM135	0.393866563901403	3.23298017547154	1.43431095417528e-07	0.540282873525618
158	1	DCLK2	0.391394363238555	3.23352691769976	2.53467324298635e-12	0.550626774662362
159	1	MEF2C-AS1	0.38817267117178	1.63305138732959	5.70472559600206e-05	0.533269859267885
160	1	SIPA1L1	0.387333694834079	2.3772476789333	9.82461495966581e-06	0.535466497848315
161	1	COPG2	0.38431335191184	3.23349215791156	0.010561343592307	0.537781116362493
162	1	TIAM2	0.383638083509303	2.86875181809053	3.09750752287444e-12	0.55045754763976
163	1	PDE4DIP	0.374507253107586	3.97077077732504	3.65822647741945e-05	0.533835590219954
164	1	OTUD7A	0.372024336663326	2.37926532594266	2.23603755273111e-06	0.537214155403905
165	1	SLC35F1	0.369127696922561	2.37944535632232	1.04626821760322e-09	0.545216339689471
166	2	STEAP4	0.35524248593764	4.03649647011425	0.0345165747805317	0.5360367699289
167	3	NBAT1	3154715447.3735	3.1547154473735	6.20106358676145e-07	0.55342015448841
168	3	LINC01004	12.7856583001783	3.15448336887306	7.51159314963676e-22	0.594206987173475
169	3	DIRC3	6.89307774076777	3.1547154473735	9.87531256493629e-33	0.615189718745577
170	3	ATP8A1	6.88704001737375	3.15152782324215	0.00330381702812001	0.536779321048348
171	3	PHACTR1	3.93033147837245	3.15431715024057	2.00143328562289e-11	0.568322077307401
172	3	LRRC37A3	3.92177978911331	3.1547154473735	1.374487741436e-17	0.584580538655549
173	3	NRSN2-AS1	3.92038424396439	3.15357217614643	1.05328948319e-05	0.548551507285575
174	3	CCDC65	3.920122599935	3.15359074025217	1.6927019207934e-05	0.547688102698253
175	3	GPR173	3.31714357391928	3.1547154473735	1.43943580540688e-15	0.579617264864694
176	3	TRAF3IP2	2.91241174045582	3.15287489427461	0.0483650307257561	0.528139476565381
177	3	SUCLG2-DT	2.910314340438	3.1547154473735	0.0096594425400374	0.534142886484063
178	3	WDPCP	2.52783165611598	4.06994027794085	7.96472437605922e-78	0.677366866441378
179	3	MIPEP	2.40088823539384	4.07028814218363	0.00016372723204386	0.543308051394843
180	3	SYT1	2.39365517988147	3.1547154473735	0.0291558639623113	0.531214504524764
181	3	STOX2	2.21841378516576	3.15416030536243	1.0111513846209e-05	0.548624956342351
182	3	ATAD5	2.21836772101504	3.15463811746793	0.00145793918158482	0.538662776723943
183	3	SPATA5	2.11421953582043	4.07135359437698	1.32637901288688e-61	0.657829753490175
184	3	PLA2R1	2.04090745562872	4.07135359437698	0.00027514402057562	0.542250687513425
185	3	GMEB1	1.65847137299497	4.06833861596945	0.00725521655653729	0.544766603004639
186	3	CEP192	1.53045345168811	3.15321627973826	8.4439512317149e-26	0.602315880694529
187	3	CDC14A	1.31259113020087	4.07056536169392	8.30792375430147e-18	0.58510157315442
188	3	TFB1M	1.2345383764092	4.07055929265012	0.0344611453136173	0.530739354676923
189	3	SOCS7	1.22307624747869	4.07061937505904	0.000279678158773472	0.542214635287616
190	3	ELMO1	1.22188184250037	3.15372167534954	2.75386210046019e-07	0.554734506030722
191	3	AGBL3	1.20318359441241	3.15456612746321	0.0423312988908819	0.530150081466265
192	3	RBMS3-AS3	1.14062533908278	3.15404537168341	4.66298110957977e-75	0.674193178078499
193	3	IQCG	1.11154954043586	3.15397946206093	0.0024400845560854	0.537482381470534
194	3	ZNF529-AS1	1.11113388021296	3.15401589220129	0.0172995329482871	0.532624323033322
195	3	ENOX2	1.07536317112876	4.62674599168345	6.3473664440717e-10	0.563731427221061
196	3	MCM9	1.06908622257384	3.15381051194241	1.05829242869433e-09	0.563018534373654
197	3	DENND4B	1.0558993614007	4.07049487829176	0.00577649668551572	0.535433875511748
198	3	INTS7	1.03277593656102	3.15437640170622	0.00469415331747846	0.535940455505166
199	3	ZNF718	1.0326333559727	3.1547154473735	7.30317964541333e-15	0.577811964363929
200	3	IPMK	1.01667644488221	3.15462483432269	7.92717977093101e-05	0.544759048436375
201	3	IRAK1BP1	1.00069995049062	3.15443794124504	0.000481873554254611	0.541083486198132
202	3	LINC01931	0.990264315216281	3.15434753982719	6.28319079382221e-05	0.545211508072169
203	3	TENM4	0.990194330072607	3.1547154473735	0.00519117866715685	0.535694896988118
204	3	TPK1	0.973758885772606	3.15447222205812	0.0153643844696796	0.53293643950571
205	3	C2CD5	0.960914334941076	4.62627366766104	3.12291203536506e-29	0.608879150586029
206	3	OSMR-DT	0.956501407045649	3.15438426608639	1.33152784449975e-10	0.565850188799372
207	3	CDKL5	0.956024040818043	3.15280946621067	0.000744762889535229	0.540146464478389
208	3	CFAP91	0.94761978572732	3.15437754700697	0.0155859667854724	0.532898286334341
209	3	UBE3D	0.892626677744286	3.1547154473735	1.58098811187121e-06	0.5518529331385
210	3	GSE1	0.849273172227068	4.06963625807421	7.76491600414608e-09	0.560182762094639
211	3	SAP130	0.845272158816141	4.07074725931675	5.91864898096173e-08	0.557148408441297
212	3	AMY2B	0.840016873250931	3.15369814763143	0.0185096871677136	0.53244380979081
213	3	ZSCAN5A	0.839682470812118	3.15457666281024	3.41275084583099e-11	0.567629521613015
214	3	PPCDC	0.839655715694428	3.15416030536243	5.73121485423611e-06	0.549632653870732
215	3	NIPAL2	0.838638027618035	5.02712078862164	3.34744913898413e-12	0.570577484384932
216	3	TYW1	0.834604589389985	4.06845207507896	4.13151489502448e-43	0.632110650247693
217	3	ACACB	0.80991387261109	4.07103810220998	8.2702126497747e-22	0.594116142287462
218	3	FAM182B	0.798071309328701	3.1547154473735	9.40095797198152e-17	0.58256203419936
219	3	PEX1	0.790746251899382	3.15396602009965	0.0125735784624759	0.533665705882079
220	3	TTN-AS1	0.779623022004863	4.06767936358704	1.87553357487166e-29	0.609289003045867
221	3	TMEM178B	0.774899642734008	3.15457666281024	0.0136626370456598	0.533250572885835
222	3	PRDM10	0.771835745922257	4.07129358297798	1.25257425319709e-05	0.548236869678515
223	3	CHKA	0.769185135982938	3.15392218010563	0.0224323025280921	0.531926977183059
224	3	CCDC7	0.765999959697511	3.15438426608639	7.65748360763272e-10	0.563473431106297
225	3	LARS2	0.763141004868759	3.15395334177141	1.36251947327166e-13	0.574437257529873
226	3	KCTD7	0.761741466947813	4.62629967950403	6.63971627138622e-14	0.575279400548128
227	3	SLC27A4	0.758923790223579	3.15395334177141	0.00329037244900475	0.536790077889615
228	3	MTMR1	0.748485935814629	3.15452810796241	2.25543492619375e-10	0.565145783772028
229	3	ZFAND4	0.744249412576092	4.07099559183803	0.0277191174989361	0.531353503083012
230	3	ULK2	0.737705301627062	4.07115656646599	8.92554723444048e-10	0.563257621978378
231	3	FANCM	0.717073168431235	4.0710802068717	0.0024768393986629	0.537447253660772
232	3	ZNF69	0.706361190423174	3.1547154473735	0.0155148640263061	0.53291122815899
233	3	PRDM5	0.704236400197559	3.15463811746793	3.94719065644053e-15	0.578503427566624
234	3	SEMA3C	0.701007650317169	4.62697329169431	0.000664184800952	0.540392695298017
235	3	TYW1B	0.691644938369834	3.1547154473735	2.4459284254835e-17	0.583983365889586
236	3	LYPLAL1	0.688631906590712	4.62719384385128	2.52574761565535e-14	0.60348670261607
237	3	CASS4	0.680149046938249	3.15280946621067	0.0143268701476013	0.533121995017566
238	3	PLEKHM1	0.669559303603862	3.15290493209984	0.01160147210682	0.533674543699836
239	3	PBX4	0.666096574785177	3.15394173260204	1.04736272148094e-06	0.552543640000793
240	3	GAREM1	0.655344146659673	3.1547154473735	1.53044472898056e-05	0.547871809378016
241	3	CRPPA	0.654704696865137	3.1547154473735	3.37187493257006e-09	0.561387276203077
242	3	NBPF11	0.640648339297056	3.15466567578724	9.48330539728924e-07	0.55270961470003
243	3	EYA4	0.639682797574569	3.15441641034018	1.89458324382321e-14	0.576725943585074
244	3	PLEKHG1	0.639473431561113	4.07099559183803	1.87327555131765e-44	0.634152769331977
245	3	NMT2	0.6348331536479	4.6267056512009	0.012052589290984	0.534063534787999
246	3	SFI1	0.631940648432299	4.62580980739059	1.20180438174228e-06	0.552314216745645
247	3	FSD1L	0.629727024681892	4.07118208617084	4.42369234193211e-19	0.588072142100562
248	3	CRTC1	0.627503062296318	4.07135359437698	5.94890258378739e-14	0.575408314567688
249	3	ZFYVE28	0.626323473299338	3.15337865212866	6.54401600355207e-05	0.545131083876134
250	3	UST	0.625409012079942	5.02736296610451	1.90690357308294e-120	0.720595081904942
251	3	SNX24	0.621258337643503	4.62722225980746	1.4791660820837e-09	0.562549183135559
252	3	WDR37	0.619698410069533	4.06972066948165	1.89130154980498e-10	0.565383610809415
253	3	NUP107	0.616064302933233	4.07052360615613	6.83189335838151e-07	0.553258969945049
254	3	USP13	0.615944400945311	4.07041209028866	1.96318028077977e-08	0.558815298648571
255	3	PABIR3	0.614664532047268	3.1547154473735	0.0258389592614523	0.531544857204613
256	3	ZNF254	0.613396117397932	3.15284049905018	6.85976211691592e-54	0.647644369415477
257	3	SWT1	0.612362175933833	3.15438426608639	1.51850450018487e-06	0.551922012228512
258	3	NEDD4L	0.610481245393826	3.14937231112558	8.57986023036495e-14	0.574978377068297
259	3	BAHCC1	0.603714422105019	4.62734128164648	0.000672567555290185	0.540364710703158
260	3	ZFYVE26	0.601995556216331	3.1533577930752	0.00129538557912366	0.538925142805472
261	3	ZCCHC2	0.600280512515794	4.626504317169	3.81138801841374e-26	0.602997931661115
262	3	NEO1	0.593332859187603	4.07080745525854	8.5880894972212e-07	0.552875925550557
263	3	PHLPP1	0.587789655944451	4.07073666004005	8.63821623875184e-65	0.661861888208855
264	3	GARNL3	0.585172169778476	4.07135359437698	4.8992300203147e-08	0.557435985869544
265	3	ZNF621	0.582364950351837	3.1544138907452	0.0180524563352068	0.540933509708459
266	3	SHROOM4	0.581999982737679	3.15097206532652	9.71392580726667e-05	0.544358188023535
267	3	ZNF780B	0.580974916308847	5.02720317980834	9.49753045225243e-14	0.574860556041294
268	3	SPDYA	0.579472032203436	3.15455620279056	0.00170016276444519	0.538314692063569
269	3	ZNF236	0.575787636488105	4.62576307997713	4.338147150027e-08	0.557623222137848
270	3	AGAP4	0.57537592217229	3.15448336887306	1.68310271914842e-05	0.547698691463875
271	3	SLC22A15	0.574579490793332	3.1547154473735	7.5564577105636e-06	0.549146831219446
272	3	CALCRL-AS1	0.574252987296818	3.14996161849123	8.9148997762501e-141	0.738457321055744
273	3	OMG	0.573097116776919	3.14982957573654	0.00422920711545627	0.536194417804455
274	3	PDSS2	0.568744331138628	4.0699041308652	8.39933843227738e-57	0.651564901906011
275	3	BCOR	0.565290307721003	4.62520504267037	2.6824413306079e-05	0.546827723472537
276	3	OTUD7A	0.56124360460028	3.15438044843147	1.66523402075267e-27	0.605632349317663
277	3	SLC10A7	0.56124036681968	4.07041722927172	4.20331959478112e-35	0.619268242342222
278	3	PPARGC1A	0.561015636666098	3.15437754700697	2.79715346522146e-08	0.558282750968032
279	3	LRIG1	0.552660713411929	4.62550419315103	1.33099757830214e-15	0.579704328048699
280	3	ZNF490	0.551325282379833	3.1540785162885	0.00059709390344874	0.540624891801304
281	3	NUP88	0.547228949821455	4.62616020099448	9.82245102793089e-05	0.558834867483837
282	3	AHCYL2	0.547226774864467	3.15280946621067	2.32652957649158e-24	0.599436997012624
283	3	SLC30A6	0.545769007015911	5.34044507542048	5.59618085902441e-05	0.545438410192645
284	3	SNTB1	0.540462861537918	3.15404537168341	2.13305038605077e-13	0.573904961962801
285	3	WNT3A	0.539888368790582	4.62742291609365	5.3154532274197e-08	0.557312198157151
286	3	NHS	0.537646615455334	3.1547154473735	2.75785841222644e-17	0.583854619945671
287	3	ATXN7	0.534867292295158	3.15432860367753	0.0450457241940902	0.531740131284831
288	3	DHTKD1	0.533931124672298	3.15422903209145	0.0239221983142774	0.530352024353489
289	3	CRLF3	0.533917903478528	3.15448336887306	6.57402522695807e-15	0.577929449239643
290	3	POLA1	0.531344736260138	3.15424911495079	4.7712970241466e-23	0.596741315783547
291	3	RAB12	0.531069052593619	3.15208979102455	1.69864146941066e-21	0.593441318573602
292	3	MALT1	0.527520223922721	4.62558794196783	1.43282503067679e-09	0.562594899710943
293	3	DNAAF5	0.52699658889504	3.15456070707353	0.0329014208409829	0.53087062175551
294	3	RALGPS2	0.518605196055216	4.07098305285922	0.000846821236747581	0.539864013357308
295	3	DMXL2	0.515977929523719	4.06999447661813	2.61306643751623e-08	0.558386621716516
296	3	SP4	0.514234502661799	3.1547154473735	0.00011478819951712	0.544024389792968
297	3	SLIT2	0.512153259786094	3.15359119862213	1.29843219592636e-23	0.597911710536091
298	3	CCNYL1	0.509397654241532	3.15404323329565	0.00762542034053936	0.534745269595015
299	3	ZFP64	0.507965358006596	3.15448230000413	0.00964874693888991	0.532767019255754
300	3	PDPR	0.502787273144091	5.02748096520994	7.95011343298765e-07	0.553005007645761
301	3	USP54	0.501282449375519	3.15453421558029	3.72051137793924e-10	0.56446087551948
302	3	ANKRD36B	0.501008138961874	3.15424911495079	0.0224018237753021	0.531931515225468
303	3	ANKS1A	0.500930421599884	3.15275397232616	1.58082856239695e-43	0.632749085584455
304	3	DYNC1I1	0.498590924248203	3.15456467693839	6.48770094378388e-08	0.55700487184064
305	3	KIF27	0.496729379372413	4.07062900419563	4.02880384767293e-07	0.554122206456727
306	3	DDHD2	0.495879101069277	4.06964690592443	5.46123934736696e-06	0.549719044752157
307	3	PIGF	0.493489261284368	4.06740499502707	0.000439890643174729	0.542837089902872
308	3	RAB30-DT	0.493220368272806	4.0711953918284	0.0103675225764867	0.534904415112692
309	3	SLC15A4	0.493031735823925	4.07064033250935	1.25623963978035e-05	0.549697732724096
310	3	FAM149B1	0.488316368579883	3.15456612746321	0.00155135153229568	0.538525626997789
311	3	LRRC37A2	0.488127004954663	5.02762108833676	0.00100561715704808	0.53948533892958
312	3	RBM41	0.48751014588146	4.6266692997726	0.00430237459885312	0.536117607234783
313	3	NEMP1	0.484327565170429	3.15448886590078	0.000110332049195079	0.544103973610779
314	3	ZNF568	0.483313687108145	4.06994319233527	0.0498617430597532	0.537630063609846
315	3	CPPED1	0.482061452259116	5.02688774535977	0.0178618139155033	0.532978969722623
