cluster	gene_id	pval	logFC	gene_name
4	ENSG00000148700	1.073714953439077e-06	0.786839	ADD3
4	ENSG00000035862	1.1409848211314778e-06	0.85807496	TIMP2
4	ENSG00000112769	1.2103052928326578e-06	0.72930294	LAMA4
4	ENSG00000050165	1.2738291729257002e-06	0.7124483	DKK3
4	ENSG00000189184	1.3698265247950512e-06	1.0822693	PCDH18
4	ENSG00000196557	1.5728750447922603e-06	0.9914261	CACNA1H
4	ENSG00000205364	1.692934168294e-06	-0.8438414	MT1M
4	ENSG00000159674	1.7009181855672653e-06	0.69552004	SPON2
4	ENSG00000140836	1.7520679956888093e-06	0.6407279	ZFHX3
4	ENSG00000112414	1.9626417223741404e-06	0.67759264	ADGRG6
4	ENSG00000132485	2.000526063651376e-06	0.77695036	ZRANB2
4	ENSG00000140575	2.0282144156207966e-06	0.77924323	IQGAP1
4	ENSG00000136238	2.1119838823536765e-06	-0.53995824	RAC1
4	ENSG00000134884	2.119094556037144e-06	0.59957355	ARGLU1
4	ENSG00000197081	2.119966829263155e-06	0.9264024	IGF2R
4	ENSG00000277443	2.140344666806985e-06	0.7540577	MARCKS
4	ENSG00000087086	2.3669982103693987e-06	-0.1463026	FTL
4	ENSG00000205362	2.641360388006781e-06	-1.3375667	MT1A
4	ENSG00000133112	3.770554551135198e-06	-0.06262669	TPT1
4	ENSG00000134250	3.781180795781424e-06	0.8291431	NOTCH2
4	ENSG00000000971	4.0455347006232025e-06	0.67182726	CFH
4	ENSG00000169504	4.1059697976441726e-06	0.6076008	CLIC4
4	ENSG00000164176	4.345027808944393e-06	0.68144715	EDIL3
4	ENSG00000079819	4.351689968309316e-06	0.56694895	EPB41L2
4	ENSG00000154096	4.37843660954132e-06	0.76284266	THY1
4	ENSG00000112695	5.202518255264465e-06	-0.6795651	COX7A2
4	ENSG00000197102	5.568391429279047e-06	0.81644255	DYNC1H1
4	ENSG00000071051	5.796095007666991e-06	0.63985544	NCK2
4	ENSG00000149925	6.276257926803027e-06	-0.6943801	ALDOA
4	ENSG00000162745	6.429704112760669e-06	1.1426948	OLFML2B
4	ENSG00000187678	6.585873790583047e-06	0.97030365	SPRY4
4	ENSG00000113558	6.734211321594908e-06	-0.46387067	SKP1
4	ENSG00000108848	7.572510144277892e-06	0.5835858	LUC7L3
4	ENSG00000197256	8.017277330479793e-06	0.7585734	KANK2
4	ENSG00000156642	8.728861253874721e-06	0.95211923	NPTN
4	ENSG00000058272	8.774680811755381e-06	0.47465268	PPP1R12A
4	ENSG00000116729	1.0693082308111868e-05	0.5911419	WLS
4	ENSG00000132002	1.0838550118566432e-05	-1.1878492	DNAJB1
4	ENSG00000179820	1.1350740130355466e-05	0.6421144	MYADM
4	ENSG00000177425	1.1508408368659816e-05	0.63821226	PAWR
4	ENSG00000120129	1.1603936432064882e-05	-0.49979806	DUSP1
4	ENSG00000174807	1.178035166177128e-05	0.8208493	CD248
4	ENSG00000172115	1.2592169474151812e-05	-0.8739478	CYCS
4	ENSG00000198759	1.2954137407196403e-05	0.479413	EGFL6
4	ENSG00000130635	1.3566817685776445e-05	1.0942011	COL5A1
4	ENSG00000241837	1.3699393078138866e-05	-1.2927763	ATP5PO
4	ENSG00000213923	1.3814824001252283e-05	0.7796134	CSNK1E
4	ENSG00000077157	1.3894198081001574e-05	0.6496203	PPP1R12B
4	ENSG00000024422	1.4585513445059535e-05	0.57276696	EHD2
4	ENSG00000254999	1.90674355831599e-05	-0.8066318	BRK1
4	ENSG00000130522	2.057836672227585e-05	0.62562746	JUND
4	ENSG00000102265	2.206990834299365e-05	0.5880351	TIMP1
4	ENSG00000176641	2.236909879320316e-05	0.61645985	RNF152
4	ENSG00000130158	2.3618756905552917e-05	0.6998442	DOCK6
4	ENSG00000115306	2.4044433549156444e-05	0.5468995	SPTBN1
4	ENSG00000153902	2.450154735535956e-05	0.6667383	LGI4
4	ENSG00000088986	2.522252920146664e-05	-0.5495796	DYNLL1
4	ENSG00000187079	2.638808591117133e-05	0.6669678	TEAD1
4	ENSG00000187514	2.748325012272346e-05	-0.03773071	PTMA
4	ENSG00000104904	2.7922702409693108e-05	-0.61479586	OAZ1
4	ENSG00000145741	2.8101035081488317e-05	-0.38805714	BTF3
4	ENSG00000127022	2.8125123933444503e-05	0.75044966	CANX
4	ENSG00000132341	2.8460954045305053e-05	-0.6223358	RAN
4	ENSG00000111678	3.0056577584271604e-05	-0.6192356	C12orf57
4	ENSG00000106153	3.077228837472113e-05	-0.51793057	CHCHD2
4	ENSG00000106211	3.135782366527387e-05	-0.5530492	HSPB1
4	ENSG00000244754	3.1393156579214224e-05	0.4438424	N4BP2L2
4	ENSG00000050405	3.2885799527506255e-05	0.75966525	LIMA1
4	ENSG00000071991	3.378704747933103e-05	0.7670542	CDH19
4	ENSG00000137672	3.544855142645125e-05	0.5829804	TRPC6
4	ENSG00000168140	3.57619083490783e-05	0.713069	VASN
4	ENSG00000260032	3.71470736252627e-05	0.8781528	NORAD
4	ENSG00000109971	3.77105004847557e-05	-0.66924536	HSPA8
4	ENSG00000142910	3.8203668294321134e-05	0.49697724	TINAGL1
4	ENSG00000183722	3.909294803356653e-05	-0.29181072	LHFPL6
4	ENSG00000112335	4.003915121009771e-05	-0.82994884	SNX3
4	ENSG00000088832	4.045284768300904e-05	-0.87340313	FKBP1A
4	ENSG00000116288	4.79642758880753e-05	-0.69526017	PARK7
4	ENSG00000204628	5.0852392386738655e-05	-0.38139808	RACK1
4	ENSG00000166510	5.378525536638123e-05	0.62676114	CCDC68
4	ENSG00000138674	5.72907024549417e-05	0.6003426	SEC31A
4	ENSG00000197879	6.278722055111331e-05	0.7795741	MYO1C
4	ENSG00000102606	6.715075244328412e-05	0.63558936	ARHGEF7
4	ENSG00000173821	6.827366442482556e-05	0.7259943	RNF213
4	ENSG00000221978	6.86117817118193e-05	0.7862281	CCNL2
4	ENSG00000135390	7.939954761911839e-05	-0.6596074	ATP5MC2
4	ENSG00000111799	7.976642296143195e-05	1.1884719	COL12A1
4	ENSG00000082781	8.006757407111407e-05	0.9385239	ITGB5
4	ENSG00000140545	8.113948824325912e-05	0.4870507	MFGE8
4	ENSG00000124766	8.29778119832466e-05	0.6684937	SOX4
4	ENSG00000092964	8.885209337246043e-05	0.37651652	DPYSL2
4	ENSG00000221869	9.203371710970216e-05	-0.17819108	CEBPD
4	ENSG00000129353	9.358926134222367e-05	0.65676373	SLC44A2
4	ENSG00000168386	0.0001094688837003	0.43789136	FILIP1L
4	ENSG00000164032	0.0001103012762019	-0.7170721	H2AZ1
4	ENSG00000166263	0.0001105590801291	0.6861188	STXBP4
4	ENSG00000183807	0.0001112883922914	-0.46093386	FAM162B
4	ENSG00000196683	0.0001144494685102	-0.5542594	TOMM7
4	ENSG00000132963	0.0001180528448687	-0.62852734	POMP
4	ENSG00000104529	0.0001207192496829	-0.41116807	EEF1D
4	ENSG00000092820	0.0001272291980083	0.45755538	EZR
4	ENSG00000159140	0.000135846632037	0.33516946	SON
4	ENSG00000069702	0.000141472426592	0.8117809	TGFBR3
4	ENSG00000174373	0.000147143962324	0.628502	RALGAPA1
4	ENSG00000150459	0.000148243898569	-0.6671403	SAP18
4	ENSG00000166598	0.0001491093877271	0.4361632	HSP90B1
4	ENSG00000101384	0.0001507956110086	0.8719357	JAG1
4	ENSG00000165637	0.0001530718458491	-0.78270817	VDAC2
4	ENSG00000142798	0.0001580915997264	0.9935388	HSPG2
4	ENSG00000162614	0.0001607442506882	0.49654168	NEXN
4	ENSG00000062716	0.0001620162860569	0.47597417	VMP1
4	ENSG00000166295	0.0001674974255681	-0.6893417	ANAPC16
4	ENSG00000196531	0.0001761496205727	-0.3064794	NACA
4	ENSG00000130508	0.0001853743823409	0.9437496	PXDN
4	ENSG00000087074	0.0001950840817153	-0.6466158	PPP1R15A
4	ENSG00000178982	0.0001962369713171	-0.6268587	EIF3K
4	ENSG00000173230	0.0002017152104214	0.6184164	GOLGB1
4	ENSG00000110321	0.0002161671898427	0.47042754	EIF4G2
4	ENSG00000123416	0.0002187072660135	-0.48047253	TUBA1B
4	ENSG00000128585	0.000219282182433	0.5696317	MKLN1
4	ENSG00000108679	0.0002211846536191	0.46728215	LGALS3BP
4	ENSG00000136810	0.0002258670076553	-0.703727	TXN
4	ENSG00000134243	0.0002265522932717	0.5710527	SORT1
4	ENSG00000112081	0.0002398776086269	-0.55896854	SRSF3
4	ENSG00000169045	0.0002421841032361	0.55285627	HNRNPH1
4	ENSG00000178209	0.0002491749562612	1.0130599	PLEC
4	ENSG00000196914	0.000251503802905	0.5144011	ARHGEF12
4	ENSG00000141367	0.0002521866006709	0.69290906	CLTC
4	ENSG00000165629	0.0002567577094234	-0.8967944	ATP5F1C
4	ENSG00000232112	0.0002594266015417	-0.58914137	TMA7
4	ENSG00000265972	0.000269875939821	0.46788338	TXNIP
4	ENSG00000152818	0.0002716297365416	0.5329085	UTRN
4	ENSG00000083444	0.0002720625110978	0.6612028	PLOD1
4	ENSG00000061337	0.0002750507414208	0.617433	LZTS1
4	ENSG00000135111	0.0002766197331917	0.48067912	TBX3
4	ENSG00000156508	0.0002809607958274	0.16847149	EEF1A1
4	ENSG00000156218	0.0002869896843276	0.5056216	ADAMTSL3
4	ENSG00000008018	0.0002896404397153	-0.57217604	PSMB1
4	ENSG00000145675	0.0002924004960742	0.5352172	PIK3R1
4	ENSG00000134954	0.0002926204753904	0.5854335	ETS1
4	ENSG00000011028	0.0003171087633898	1.0567778	MRC2
4	ENSG00000167283	0.0003192252400238	-0.6078101	ATP5MG
4	ENSG00000143933	0.0003311879961505	-0.31136268	CALM2
4	ENSG00000072110	0.0003327623522999	0.5147897	ACTN1
4	ENSG00000129084	0.0003328421402729	-0.8313804	PSMA1
4	ENSG00000127481	0.0003423838261306	0.72331953	UBR4
4	ENSG00000176340	0.000342666156411	-0.65105176	COX8A
4	ENSG00000146247	0.0003459424351329	0.5976662	PHIP
4	ENSG00000086598	0.0003501766046571	-0.7963014	TMED2
4	ENSG00000147162	0.0003648685616785	0.9422012	OGT
4	ENSG00000140990	0.0003717694757601	-0.7231631	NDUFB10
4	ENSG00000159433	0.0003746410947678	0.6353043	STARD9
4	ENSG00000167815	0.0003758312947784	-0.8236758	PRDX2
4	ENSG00000183853	0.0003786121853368	0.7332	KIRREL1
4	ENSG00000111775	0.0003831178268836	-0.5529519	COX6A1
4	ENSG00000105583	0.0003880622845477	-0.7580066	WDR83OS
4	ENSG00000167202	0.0004037759437241	0.71175635	TBC1D2B
4	ENSG00000265241	0.0004065357023162	-0.7959588	RBM8A
4	ENSG00000121075	0.0004145398966772	0.8271735	TBX4
4	ENSG00000133030	0.0004197739311863	0.61623496	MPRIP
4	ENSG00000084234	0.0004199942678162	0.4895304	APLP2
4	ENSG00000126524	0.0004236121252732	-0.60898083	SBDS
4	ENSG00000131143	0.0004272926603296	-0.42892307	COX4I1
4	ENSG00000181722	0.0004279314052523	0.4782012	ZBTB20
4	ENSG00000129993	0.0004324163204012	0.8006733	CBFA2T3
4	ENSG00000187193	0.0004539163553434	-0.66128105	MT1X
4	ENSG00000003756	0.0004577464808548	0.6615528	RBM5
4	ENSG00000019991	0.0004607049123525	0.6893733	HGF
4	ENSG00000140612	0.0004665902695515	-0.8205594	SEC11A
4	ENSG00000112902	0.0004686367563119	0.539122	SEMA5A
4	ENSG00000154380	0.0004845439727991	0.64727044	ENAH
4	ENSG00000232956	0.0004887542041408	-1.0286851	SNHG15
4	ENSG00000221983	0.0004944337595971	-0.31960088	UBA52
4	ENSG00000104979	0.0004951656832716	-0.80950683	C19orf53
4	ENSG00000240972	0.0004958471502025	-0.79154664	MIF
4	ENSG00000135486	0.0005032316176259	-0.50693697	HNRNPA1
4	ENSG00000162772	0.0005073169358896	-0.7730681	ATF3
4	ENSG00000147684	0.0005076193175055	-0.69537497	NDUFB9
4	ENSG00000113580	0.0005145806820139	0.45123205	NR3C1
4	ENSG00000145495	0.0005274885059865	0.637222	MARCHF6
4	ENSG00000117335	0.0005294956399894	0.6270694	CD46
4	ENSG00000154518	0.0005402374606455	-0.692335	ATP5MC3
4	ENSG00000110958	0.0005503874017802	-0.59799135	PTGES3
4	ENSG00000142669	0.0005719126803124	-0.6917371	SH3BGRL3
4	ENSG00000163785	0.0005778193451694	0.7447651	RYK
4	ENSG00000109046	0.0006035310442166	0.43192512	WSB1
4	ENSG00000100242	0.0006061630535648	0.7544841	SUN2
4	ENSG00000139793	0.0006105526617854	0.62027943	MBNL2
4	ENSG00000189067	0.0006339822845946	-0.76953834	LITAF
4	ENSG00000019144	0.0006388195783539	0.5792156	PHLDB1
4	ENSG00000167004	0.0006494073635087	0.39347398	PDIA3
4	ENSG00000113441	0.000653638068162	0.82900333	LNPEP
4	ENSG00000111669	0.0006562722918753	-0.46704882	TPI1
4	ENSG00000138193	0.0006595202206311	0.47776267	PLCE1
4	ENSG00000205542	0.0006665183583473	0.09861149	TMSB4X
4	ENSG00000080345	0.0006842908481266	0.64549214	RIF1
4	ENSG00000166479	0.0006952775453075	0.77569705	TMX3
4	ENSG00000154734	0.0006955948541509	0.49660385	ADAMTS1
4	ENSG00000113811	0.0006998917168754	-0.8168411	SELENOK
4	ENSG00000100941	0.0007039814167344	0.5646208	PNN
4	ENSG00000110955	0.0007051769341958	-0.55186605	ATP5F1B
4	ENSG00000173166	0.0007240327107144	0.5746032	RAPH1
4	ENSG00000111961	0.0007395579453627	0.5413685	SASH1
4	ENSG00000073712	0.0007515936168526	0.39826855	FERMT2
4	ENSG00000081189	0.0007539084580841	0.44602627	MEF2C
4	ENSG00000100387	0.000755487091383	-0.63692284	RBX1
4	ENSG00000090863	0.0007627538423165	0.55801463	GLG1
4	ENSG00000116604	0.0007685945673342	0.7312842	MEF2D
4	ENSG00000150687	0.0007918181587437	0.61781067	PRSS23
4	ENSG00000107186	0.000802906784379	0.78022134	MPDZ
4	ENSG00000105669	0.0008046208036896	-0.8132062	COPE
4	ENSG00000113658	0.0008073702986179	0.8211228	SMAD5
4	ENSG00000061987	0.0008124880081445	0.62669945	MON2
4	ENSG00000108256	0.0008245466109285	0.854404	NUFIP2
4	ENSG00000169567	0.0008253522586624	-0.5516013	HINT1
4	ENSG00000173915	0.0008382165420199	-0.7028388	ATP5MK
4	ENSG00000149131	0.0008474251153395	0.44070995	SERPING1
4	ENSG00000115232	0.0008650228091459	0.77974105	ITGA4
4	ENSG00000113916	0.0008672056193527	0.63886166	BCL6
4	ENSG00000168172	0.0008739154769494	0.51942724	HOOK3
4	ENSG00000116741	0.0008774743429298	-0.88628256	RGS2
4	ENSG00000182326	0.0008774962178729	0.4473629	C1S
4	ENSG00000071537	0.000881485887588	0.86586946	SEL1L
4	ENSG00000100097	0.0008826068845972	0.03664427	LGALS1
4	ENSG00000100030	0.0008995812111377	0.703941	MAPK1
4	ENSG00000136160	0.0009031020399678	0.58876914	EDNRB
4	ENSG00000010610	0.0009038661929113	0.6165822	CD4
4	ENSG00000150991	0.0009237392535692	-0.12079868	UBC
4	ENSG00000233276	0.0009349050529657	-1.1717252	GPX1
4	ENSG00000108774	0.0009382511661144	-0.7862334	RAB5C
4	ENSG00000213625	0.0009656134100472	0.45560005	LEPROT
4	ENSG00000164463	0.0009755565338746	0.71855336	CREBRF
4	ENSG00000104408	0.0009931731941625	-0.55853355	EIF3E
4	ENSG00000117691	0.0009973521803156	-0.8816154	NENF
4	ENSG00000162545	0.0010148820429698	0.71364444	CAMK2N1
4	ENSG00000071205	0.0010158336170956	0.47612965	ARHGAP10
4	ENSG00000010244	0.0010256981705843	0.52126545	ZNF207
4	ENSG00000087274	0.0010365187981319	0.5098692	ADD1
4	ENSG00000138735	0.0010483731839882	0.53255093	PDE5A
4	ENSG00000111897	0.0010489924105384	0.60088253	SERINC1
4	ENSG00000132424	0.0010557224239095	0.35959953	PNISR
4	ENSG00000162576	0.0010623879095454	0.5709181	MXRA8
4	ENSG00000179091	0.0010669405579009	-0.8115921	CYC1
4	ENSG00000074695	0.001068882206098	0.6465312	LMAN1
4	ENSG00000145012	0.0010742517967179	0.45177084	LPP
4	ENSG00000100393	0.001107865146415	0.77388716	EP300
4	ENSG00000087460	0.0011192657043377	0.43664593	GNAS
4	ENSG00000069275	0.0011269078485126	0.37830737	NUCKS1
4	ENSG00000064651	0.0011432868757853	0.6348324	SLC12A2
4	ENSG00000106624	0.0011468692168916	0.6859665	AEBP1
4	ENSG00000184557	0.0011611891724398	-0.88020664	SOCS3
4	ENSG00000074800	0.0011821430339434	-0.77804846	ENO1
4	ENSG00000007168	0.0011877759290885	0.53948355	PAFAH1B1
4	ENSG00000008256	0.0011912546414095	0.55218995	CYTH3
4	ENSG00000100697	0.0012073782862568	0.6739472	DICER1
4	ENSG00000109452	0.0012144512475991	0.4765087	INPP4B
4	ENSG00000131174	0.0012214436292237	-0.5818758	COX7B
4	ENSG00000117450	0.0012280252762057	-0.48032272	PRDX1
4	ENSG00000197746	0.0012357202313189	0.38252282	PSAP
4	ENSG00000169976	0.0012878150410725	-0.8704537	SF3B5
4	ENSG00000113231	0.0013345936691778	0.6949377	PDE8B
4	ENSG00000174886	0.0013374657901654	-0.7413731	NDUFA11
4	ENSG00000136997	0.0013385321823457	-1.2515233	MYC
4	ENSG00000099624	0.0013609114550332	-0.6454528	ATP5F1D
4	ENSG00000138758	0.0013642963139246	0.36588678	SEPTIN11
4	ENSG00000146676	0.0013804058600676	1.0545008	PURB
4	ENSG00000046889	0.0013809713615894	0.5089484	PREX2
4	ENSG00000164190	0.0013986082385772	0.51050705	NIPBL
4	ENSG00000023516	0.0014062351239064	0.96858823	AKAP11
4	ENSG00000145337	0.0014130505279889	-0.8601206	PYURF
4	ENSG00000135940	0.0014152610225941	-0.5086683	COX5B
4	ENSG00000011465	0.0014177473786519	0.4155696	DCN
4	ENSG00000198258	0.0014486294336022	-0.5267391	UBL5
4	ENSG00000166147	0.0014640034048436	0.78038114	FBN1
4	ENSG00000213626	0.0014741476381502	0.51839393	LBH
4	ENSG00000127184	0.0015557315035764	-0.45730183	COX7C
4	ENSG00000182253	0.0015736870779916	0.46291623	SYNM
4	ENSG00000173889	0.0016332036521504	0.69110084	PHC3
4	ENSG00000008294	0.0016453214904353	0.5830791	SPAG9
4	ENSG00000198420	0.0016512740856993	0.8006473	TCAF1
4	ENSG00000230590	0.0017444584520815	0.5276371	FTX
4	ENSG00000142507	0.0017518581220542	-0.6717514	PSMB6
4	ENSG00000205544	0.0017826720360832	-1.0355045	TMEM256
4	ENSG00000136451	0.0018054484234182	0.7610967	VEZF1
4	ENSG00000125991	0.0019134890430199	-0.83566964	ERGIC3
4	ENSG00000167088	0.0019620636944708	-1.024482	SNRPD1
4	ENSG00000087116	0.0019687849952197	0.6585785	ADAMTS2
4	ENSG00000123358	0.0019740016006936	-0.62571514	NR4A1
4	ENSG00000117114	0.0019767766339048	0.5380757	ADGRL2
4	ENSG00000138448	0.0019997608843766	0.72704124	ITGAV
4	ENSG00000173757	0.002032322530396	0.8361996	STAT5B
4	ENSG00000113387	0.0020324649524522	-0.5277281	SUB1
4	ENSG00000075292	0.002032749824039	0.4767596	ZNF638
4	ENSG00000154723	0.0020675873984896	-0.64893323	ATP5PF
4	ENSG00000146278	0.0020869126074624	-0.38922286	PNRC1
4	ENSG00000115541	0.0020963197181951	-0.62709737	HSPE1
4	ENSG00000164924	0.0021235389751434	0.4130101	YWHAZ
4	ENSG00000145912	0.0021290810152635	-1.1628275	NHP2
4	ENSG00000152601	0.0021510819743323	0.44283918	MBNL1
4	ENSG00000172380	0.0021613063991733	0.71175766	GNG12
4	ENSG00000166592	0.0021714744672827	0.44253168	RRAD
4	ENSG00000196576	0.0021718780643427	0.8394056	PLXNB2
4	ENSG00000030582	0.0021725340562327	0.41586468	GRN
4	ENSG00000112739	0.002188789734965	0.5427179	PRPF4B
4	ENSG00000205730	0.0021960162259109	1.1272221	ITPRIPL2
4	ENSG00000163909	0.0022154110378356	0.49410602	HEYL
