cluster	gene_id	pval	logFC	gene_name
1	ENSG00000023191	2.4169276084382025e-17	1.1571416	RNH1
1	ENSG00000158747	2.5232079760211162e-17	1.1886399	NBL1
1	ENSG00000137575	4.033623845264753e-17	1.1784279	SDCBP
1	ENSG00000115380	4.714443711481026e-17	1.1330249	EFEMP1
1	ENSG00000160932	6.64144481129234e-17	1.1236566	LY6E
1	ENSG00000131236	1.0559797403020333e-16	1.1267674	CAP1
1	ENSG00000010256	1.0672731968354051e-16	1.2081956	UQCRC1
1	ENSG00000074416	1.1018730081528834e-16	1.218127	MGLL
1	ENSG00000152234	1.4636847368640362e-16	1.1552505	ATP5F1A
1	ENSG00000110955	1.5370647472454176e-16	1.1511699	ATP5F1B
1	ENSG00000093010	1.5797065749817178e-16	1.1311612	COMT
1	ENSG00000108953	2.691253656449317e-16	1.1255559	YWHAE
1	ENSG00000106803	2.743385478262471e-16	1.1172938	SEC61B
1	ENSG00000105669	2.781374445247933e-16	1.2048924	COPE
1	ENSG00000240972	3.3575985147920263e-16	1.1174674	MIF
1	ENSG00000132963	3.827789974507084e-16	1.1157594	POMP
1	ENSG00000140990	4.510240094204492e-16	1.114024	NDUFB10
1	ENSG00000180817	4.519163169852106e-16	1.232682	PPA1
1	ENSG00000119705	4.635925758369188e-16	1.2788379	SLIRP
1	ENSG00000184584	4.735211562612577e-16	1.1127498	STING1
1	ENSG00000175130	4.840066038877519e-16	1.4581186	MARCKSL1
1	ENSG00000111786	5.426808833459759e-16	1.2146345	SRSF9
1	ENSG00000173436	5.568639416358466e-16	1.2434595	MICOS10
1	ENSG00000179271	6.022873575032133e-16	1.2125995	GADD45GIP1
1	ENSG00000165629	6.086786023479174e-16	1.1418267	ATP5F1C
1	ENSG00000126267	6.211065856869624e-16	1.1047297	COX6B1
1	ENSG00000183291	6.467173920722462e-16	1.1296909	SELENOF
1	ENSG00000178952	7.949007883644988e-16	1.1578506	TUFM
1	ENSG00000241837	7.984497812837684e-16	1.1863042	ATP5PO
1	ENSG00000132424	8.714027510345487e-16	-0.087415636	PNISR
1	ENSG00000169976	9.15254273537566e-16	1.2617363	SF3B5
1	ENSG00000104823	9.865386890983597e-16	1.2323551	ECH1
1	ENSG00000165916	1.1544703492930605e-15	1.2384473	PSMC3
1	ENSG00000188186	1.3184009662570012e-15	1.1301187	LAMTOR4
1	ENSG00000182004	1.735073060742156e-15	1.3940082	SNRPE
1	ENSG00000142669	2.0121174416337208e-15	1.0962663	SH3BGRL3
1	ENSG00000131871	2.0192018408929864e-15	1.071007	SELENOS
1	ENSG00000086065	2.097664508213721e-15	1.1644087	CHMP5
1	ENSG00000197894	2.1046757829235647e-15	1.10215	ADH5
1	ENSG00000165264	2.2196566176572445e-15	1.314199	NDUFB6
1	ENSG00000041357	2.2514278669843524e-15	1.1871927	PSMA4
1	ENSG00000100979	2.3855604478824248e-15	1.4338434	PLTP
1	ENSG00000143870	2.857376443108545e-15	1.0889717	PDIA6
1	ENSG00000120727	3.658775612176296e-15	1.11275	PAIP2
1	ENSG00000277791	3.836179751777924e-15	1.1369908	PSMB3
1	ENSG00000115128	4.61202174937418e-15	1.1232231	SF3B6
1	ENSG00000122705	4.647365708094667e-15	1.0820265	CLTA
1	ENSG00000184840	4.704145012564004e-15	1.0864282	TMED9
1	ENSG00000171530	5.572624617839923e-15	1.1111283	TBCA
1	ENSG00000134996	6.278479214772907e-15	1.3031641	OSTF1
1	ENSG00000197043	6.438749223613813e-15	1.0879745	ANXA6
1	ENSG00000163466	6.5939361807324265e-15	1.0831854	ARPC2
1	ENSG00000111843	6.7948627054344246e-15	1.1041431	TMEM14C
1	ENSG00000138085	7.079482294474959e-15	1.0754511	ATRAID
1	ENSG00000180879	7.313834400126418e-15	1.0616119	SSR4
1	ENSG00000112378	8.77224656115299e-15	1.061451	PERP
1	ENSG00000170043	8.805458621619774e-15	1.1513638	TRAPPC1
1	ENSG00000185222	8.857029904074269e-15	1.1522592	TCEAL9
1	ENSG00000161960	9.149170697376284e-15	1.0220811	EIF4A1
1	ENSG00000109390	9.499557032642147e-15	1.1654931	NDUFC1
1	ENSG00000131238	9.919101700488028e-15	1.218946	PPT1
1	ENSG00000242372	1.1159608551611571e-14	1.2945019	EIF6
1	ENSG00000175203	1.2917781477021156e-14	1.169221	DCTN2
1	ENSG00000084623	1.3797206197057976e-14	1.2145499	EIF3I
1	ENSG00000004059	1.6148719566745268e-14	1.3133057	ARF5
1	ENSG00000154723	1.6195484070903893e-14	1.0634202	ATP5PF
1	ENSG00000135441	1.7827841458839865e-14	1.2059656	BLOC1S1
1	ENSG00000165678	2.779306883996204e-14	1.1212143	GHITM
1	ENSG00000092010	3.352598194473963e-14	1.047853	PSME1
1	ENSG00000130755	3.4145777567120285e-14	1.186015	GMFG
1	ENSG00000159199	3.6721145561869375e-14	1.2754823	ATP5MC1
1	ENSG00000112514	4.3428480078341776e-14	1.0635431	CUTA
1	ENSG00000161547	4.503418191901039e-14	1.0573056	SRSF2
1	ENSG00000082153	4.7668130869624525e-14	1.1729693	BZW1
1	ENSG00000102144	4.7795744580818334e-14	1.0651536	PGK1
1	ENSG00000027697	4.875546985124612e-14	1.0762877	IFNGR1
1	ENSG00000142864	5.454145758039093e-14	1.0842357	SERBP1
1	ENSG00000198898	6.267810771283347e-14	1.100643	CAPZA2
1	ENSG00000241468	7.295519478771863e-14	1.1207186	ATP5MF
1	ENSG00000115652	7.952356396033669e-14	1.0439144	UXS1
1	ENSG00000130724	8.431023468004786e-14	1.1349263	CHMP2A
1	ENSG00000169021	8.5250209827794e-14	1.164682	UQCRFS1
1	ENSG00000100138	8.536313178247455e-14	1.1044061	SNU13
1	ENSG00000111716	8.711792788370845e-14	1.0583291	LDHB
1	ENSG00000198856	8.935026867331148e-14	1.1962215	OSTC
1	ENSG00000136930	9.642191528066661e-14	1.2042893	PSMB7
1	ENSG00000105854	1.0659527204250761e-13	1.0530444	PON2
1	ENSG00000145494	1.1351917659592469e-13	1.0928701	NDUFS6
1	ENSG00000143256	1.1745385410312716e-13	1.1678219	PFDN2
1	ENSG00000100142	1.2589495421869818e-13	1.1727326	POLR2F
1	ENSG00000134294	1.2747726301284545e-13	-0.15774506	SLC38A2
1	ENSG00000187608	1.3838543808340926e-13	1.2594782	ISG15
1	ENSG00000130988	1.475742295705677e-13	0.13969104	RGN
1	ENSG00000184752	1.5597661219455156e-13	1.2061611	NDUFA12
1	ENSG00000149564	1.6420260924357309e-13	1.019221	ESAM
1	ENSG00000101856	1.6625682332716719e-13	1.11094	PGRMC1
1	ENSG00000166333	1.7150347007746578e-13	1.0096389	ILK
1	ENSG00000135624	1.777238973045069e-13	1.2088925	CCT7
1	ENSG00000077721	1.8210245751052372e-13	1.253982	UBE2A
1	ENSG00000127990	2.0785894875155018e-13	1.0309877	SGCE
1	ENSG00000170035	2.2170408937053601e-13	1.129703	UBE2E3
1	ENSG00000184983	2.439088764446779e-13	1.1454732	NDUFA6
1	ENSG00000143106	2.458183340513358e-13	1.4006826	PSMA5
1	ENSG00000004779	2.496003195668079e-13	1.1543429	NDUFAB1
1	ENSG00000155876	2.6707865195047016e-13	1.1506317	RRAGA
1	ENSG00000111229	2.872895257364981e-13	1.0186484	ARPC3
1	ENSG00000111077	2.900953525643609e-13	-0.09903493	TNS2
1	ENSG00000100353	2.9819217744471186e-13	1.1649272	EIF3D
1	ENSG00000177889	3.2076355329792924e-13	1.1960049	UBE2N
1	ENSG00000149357	3.635907433434791e-13	1.0752755	LAMTOR1
1	ENSG00000179262	3.7387825170675393e-13	1.0243356	RAD23A
1	ENSG00000129559	3.895023199423026e-13	1.0123005	NEDD8
1	ENSG00000152082	3.9538184166954017e-13	1.1909676	MZT2B
1	ENSG00000087077	3.981297103560706e-13	1.158557	TRIP6
1	ENSG00000114125	4.338572602699043e-13	1.1191022	RNF7
1	ENSG00000185787	4.4145675431560574e-13	1.0764388	MORF4L1
1	ENSG00000090266	4.421669872696041e-13	1.0465009	NDUFB2
1	ENSG00000077380	4.510676403780053e-13	1.0024555	DYNC1I2
1	ENSG00000167863	4.610319881807653e-13	1.079724	ATP5PD
1	ENSG00000118705	4.826968301275611e-13	1.0032564	RPN2
1	ENSG00000214063	5.718825883645475e-13	0.9912246	TSPAN4
1	ENSG00000160948	5.98649087379585e-13	1.0052055	VPS28
1	ENSG00000213585	6.141559019879033e-13	1.142269	VDAC1
1	ENSG00000106538	6.248452195542282e-13	0.9896841	RARRES2
1	ENSG00000103175	6.266444418419137e-13	1.0126483	WFDC1
1	ENSG00000129084	6.355141129832048e-13	1.021816	PSMA1
1	ENSG00000163032	7.258174635002788e-13	1.2262493	VSNL1
1	ENSG00000138279	8.174340903440043e-13	1.112555	ANXA7
1	ENSG00000105701	8.958842740872202e-13	1.0020232	FKBP8
1	ENSG00000175550	9.067531263926e-13	1.0762548	DRAP1
1	ENSG00000125977	9.349392677553953e-13	1.0567994	EIF2S2
1	ENSG00000168374	1.0740627271803493e-12	1.0376171	ARF4
1	ENSG00000178057	1.1301494132700557e-12	1.0542356	NDUFAF3
1	ENSG00000114902	1.2489120719179882e-12	1.014548	SPCS1
1	ENSG00000134153	1.382723596883126e-12	1.0630876	EMC7
1	ENSG00000163468	1.3853378247217765e-12	1.0947329	CCT3
1	ENSG00000125870	1.4307539314191025e-12	1.0916599	SNRPB2
1	ENSG00000178127	1.447049045969239e-12	1.0577829	NDUFV2
1	ENSG00000117592	1.4479596496425197e-12	0.9891932	PRDX6
1	ENSG00000168090	1.4979761259427638e-12	1.0232983	COPS6
1	ENSG00000141552	1.5140700205318953e-12	1.0505289	ANAPC11
1	ENSG00000243147	1.5245739866553429e-12	1.1358846	MRPL33
1	ENSG00000169908	1.6269736321749505e-12	1.1772848	TM4SF1
1	ENSG00000198818	1.7607716827763445e-12	1.246851	SFT2D1
1	ENSG00000111639	1.847500661810101e-12	1.241929	MRPL51
1	ENSG00000140307	2.0751190894541884e-12	1.1196463	GTF2A2
1	ENSG00000072506	2.1509982519157558e-12	1.4340181	HSD17B10
1	ENSG00000128283	2.188243863475828e-12	1.2088605	CDC42EP1
1	ENSG00000169230	2.3023810025065797e-12	1.132451	PRELID1
1	ENSG00000125753	2.321118967760264e-12	1.0009822	VASP
1	ENSG00000128609	2.4374875037847444e-12	1.0604365	NDUFA5
1	ENSG00000205937	2.788892626434168e-12	1.046016	RNPS1
1	ENSG00000030582	2.8554999740530297e-12	1.0216165	GRN
1	ENSG00000105223	2.8911805309755424e-12	0.97893006	PLD3
1	ENSG00000213145	3.044929152566684e-12	1.0615456	CRIP1
1	ENSG00000138069	3.138856260954143e-12	1.0256708	RAB1A
1	ENSG00000228474	3.157392652975713e-12	0.98900306	OST4
1	ENSG00000143977	3.336345329656999e-12	1.0708357	SNRPG
1	ENSG00000139684	3.3518721239153977e-12	0.99166936	ESD
1	ENSG00000163541	3.395725059044771e-12	1.1993498	SUCLG1
1	ENSG00000115234	3.6006823114339598e-12	1.1732081	SNX17
1	ENSG00000106615	3.639842340562388e-12	1.0297507	RHEB
1	ENSG00000141522	3.777884930721693e-12	0.9688241	ARHGDIA
1	ENSG00000155368	3.807748634768472e-12	1.085405	DBI
1	ENSG00000104388	3.856845903210694e-12	0.965728	RAB2A
1	ENSG00000179091	4.010983276911784e-12	1.0126171	CYC1
1	ENSG00000196419	4.045770263039453e-12	0.9879007	XRCC6
1	ENSG00000124767	4.053888019085401e-12	1.2411486	GLO1
1	ENSG00000185651	4.3503014299801824e-12	1.1677253	UBE2L3
1	ENSG00000179218	4.713364556948124e-12	1.0285493	CALR
1	ENSG00000101421	4.835162967646218e-12	1.2614309	CHMP4B
1	ENSG00000100764	5.124138433731563e-12	1.1363099	PSMC1
1	ENSG00000130332	6.003894232488655e-12	1.1948663	LSM7
1	ENSG00000168291	6.103906806573088e-12	1.0715072	PDHB
1	ENSG00000170860	6.217897975036879e-12	1.1907398	LSM3
1	ENSG00000174851	6.23217365463924e-12	1.1083195	YIF1A
1	ENSG00000167397	6.918416024935819e-12	1.3048939	VKORC1
1	ENSG00000204387	7.207029109416763e-12	1.1327615	SNHG32
1	ENSG00000164056	7.609879060706891e-12	0.9256676	SPRY1
1	ENSG00000131100	7.961769130505595e-12	0.9841828	ATP6V1E1
1	ENSG00000105993	8.066606706266847e-12	0.98861754	DNAJB6
1	ENSG00000099624	8.069060813726574e-12	0.9606897	ATP5F1D
1	ENSG00000121361	8.150458049510272e-12	1.0298991	KCNJ8
1	ENSG00000077549	8.727285099742821e-12	0.9838948	CAPZB
1	ENSG00000142227	9.158839201536072e-12	1.0173872	EMP3
1	ENSG00000166848	9.38665701574896e-12	0.96636796	TERF2IP
1	ENSG00000124562	9.746210116580979e-12	1.2489957	SNRPC
1	ENSG00000241685	1.037671665203492e-11	1.0629679	ARPC1A
1	ENSG00000149257	1.0783147692395334e-11	0.96796316	SERPINH1
1	ENSG00000105583	1.1087269467612571e-11	0.965698	WDR83OS
1	ENSG00000121691	1.112587054296276e-11	1.0523072	CAT
1	ENSG00000143819	1.1703253179258116e-11	1.035509	EPHX1
1	ENSG00000244038	1.2000134141157866e-11	1.067963	DDOST
1	ENSG00000116459	1.2517696907415767e-11	1.0177197	ATP5PB
1	ENSG00000169223	1.4269312012014711e-11	1.0191532	LMAN2
1	ENSG00000050820	1.4307976432022559e-11	0.96358544	BCAR1
1	ENSG00000249915	1.508956791970129e-11	1.0602533	PDCD6
1	ENSG00000074842	1.7059038074678962e-11	0.97684073	MYDGF
1	ENSG00000182117	1.915894706053439e-11	1.1067964	NOP10
1	ENSG00000169756	1.990569585441084e-11	0.9449261	LIMS1
1	ENSG00000114354	2.2010694260419298e-11	1.0600002	TFG
1	ENSG00000140682	2.2541550190761285e-11	1.0209942	TGFB1I1
1	ENSG00000100243	2.3718631378034983e-11	0.965221	CYB5R3
1	ENSG00000140740	2.4117030109594308e-11	1.036332	UQCRC2
1	ENSG00000104870	2.4203249695644832e-11	0.9611116	FCGRT
1	ENSG00000099901	2.420684871909741e-11	1.088938	RANBP1
1	ENSG00000132507	2.4412861369969328e-11	1.045046	EIF5A
1	ENSG00000108774	2.5254212494442356e-11	0.95639503	RAB5C
1	ENSG00000149798	2.6898949399211047e-11	0.92669886	CDC42EP2
1	ENSG00000147669	2.776224351904405e-11	1.1081735	POLR2K
1	ENSG00000064601	2.9218398169353595e-11	1.000148	CTSA
1	ENSG00000131508	2.9309407735697675e-11	0.94678706	UBE2D2
1	ENSG00000024422	2.9746607028241206e-11	0.9539672	EHD2
1	ENSG00000085871	3.084033671670324e-11	1.223097	MGST2
1	ENSG00000120742	3.20206903013956e-11	0.9794025	SERP1
1	ENSG00000145337	3.571727010769115e-11	0.9896141	PYURF
1	ENSG00000115457	3.860691193481266e-11	0.9296379	IGFBP2
1	ENSG00000205581	4.104358438337233e-11	1.092455	HMGN1
1	ENSG00000141543	4.2429784939384005e-11	1.145253	EIF4A3
1	ENSG00000013275	4.270494273628848e-11	1.12424	PSMC4
1	ENSG00000139343	4.414600001795754e-11	1.279547	SNRPF
1	ENSG00000182809	4.516835578175e-11	0.99324024	CRIP2
1	ENSG00000128245	4.552761672611176e-11	1.0675522	YWHAH
1	ENSG00000022267	4.943653457232221e-11	0.9449313	FHL1
1	ENSG00000143612	4.946550005544716e-11	1.0385914	C1orf43
1	ENSG00000175324	5.1039596924100885e-11	1.5401096	LSM1
1	ENSG00000166595	5.4662698172758185e-11	0.966637	CIAO2B
1	ENSG00000086061	5.723611860501664e-11	0.9696879	DNAJA1
1	ENSG00000184076	5.821333895023355e-11	0.9707032	UQCR10
1	ENSG00000070761	6.176383712378122e-11	1.3090563	CFAP20
1	ENSG00000179933	6.574555772553192e-11	1.4017314	C14orf119
1	ENSG00000125970	6.851845516853267e-11	1.1436243	RALY
1	ENSG00000099795	6.935022098349895e-11	0.94470567	NDUFB7
1	ENSG00000127540	7.066260247432609e-11	0.9250613	UQCR11
1	ENSG00000023734	7.349921909842401e-11	1.124872	STRAP
1	ENSG00000168002	7.702581391077264e-11	1.2195549	POLR2G
1	ENSG00000115541	7.736163698164282e-11	0.9448302	HSPE1
1	ENSG00000134533	7.906234612024799e-11	0.93836796	RERG
1	ENSG00000150753	8.099882559683831e-11	1.135554	CCT5
1	ENSG00000105254	8.765935004501448e-11	1.0115763	TBCB
1	ENSG00000127838	9.567944232645044e-11	1.113326	PNKD
1	ENSG00000051108	9.799874598703231e-11	0.9070902	HERPUD1
1	ENSG00000143198	9.947971328674903e-11	0.9376171	MGST3
1	ENSG00000170881	1.0589961827926886e-10	1.0496664	RNF139
1	ENSG00000081154	1.0589961827926886e-10	0.9751871	PCNP
1	ENSG00000162704	1.0925971501600407e-10	0.9325018	ARPC5
1	ENSG00000143742	1.1498263096615844e-10	0.9307039	SRP9
1	ENSG00000147123	1.2001201571332862e-10	0.9327332	NDUFB11
1	ENSG00000161381	1.2331256070532348e-10	1.093643	PLXDC1
1	ENSG00000108561	1.2761351181624288e-10	0.98382014	C1QBP
1	ENSG00000180304	1.3268683075747129e-10	0.9408596	OAZ2
1	ENSG00000105137	1.3312475300498384e-10	0.9994405	SYDE1
1	ENSG00000169714	1.3383220230710498e-10	1.0556974	CNBP
1	ENSG00000163931	1.4877801722459896e-10	1.111717	TKT
1	ENSG00000131495	1.5195714545136336e-10	1.0997598	NDUFA2
1	ENSG00000106588	1.729408170304844e-10	1.3724042	PSMA2
1	ENSG00000128524	1.8273274182574039e-10	1.0528289	ATP6V1F
1	ENSG00000117906	1.833575154237537e-10	0.93341124	RCN2
1	ENSG00000106028	1.883243136419052e-10	1.0031935	SSBP1
1	ENSG00000130770	1.9221733654844812e-10	0.95421296	ATP5IF1
1	ENSG00000089063	1.9674685911475823e-10	1.0008456	TMEM230
1	ENSG00000167468	2.40140933717472e-10	0.9059812	GPX4
1	ENSG00000125991	2.607445100490571e-10	0.9941883	ERGIC3
1	ENSG00000101182	2.9823976705965867e-10	0.95375323	PSMA7
1	ENSG00000130706	3.0433871559865157e-10	1.0275488	ADRM1
1	ENSG00000101558	3.1451018514880016e-10	0.92079484	VAPA
1	ENSG00000137207	3.1967476809673764e-10	0.962369	YIPF3
1	ENSG00000107874	3.2624705240951403e-10	1.2022072	CUEDC2
1	ENSG00000230989	3.503791687354906e-10	0.95018107	HSBP1
1	ENSG00000126698	3.5254525080365717e-10	0.96871185	DNAJC8
1	ENSG00000166913	3.642863535100734e-10	0.9736131	YWHAB
1	ENSG00000197223	3.7862604743242657e-10	1.017875	C1D
1	ENSG00000119048	3.9467235062830237e-10	0.8866433	UBE2B
1	ENSG00000167004	4.043796097924201e-10	0.9947905	PDIA3
1	ENSG00000166925	4.066438965984623e-10	0.9237581	TSC22D4
1	ENSG00000079246	4.074961909918659e-10	0.8848682	XRCC5
1	ENSG00000100567	4.0903471728137596e-10	0.98163944	PSMA3
1	ENSG00000149547	4.194374402468237e-10	1.1444944	EI24
1	ENSG00000129518	4.660856718446076e-10	1.0756111	EAPP
1	ENSG00000109113	4.800329532807733e-10	0.99165684	RAB34
1	ENSG00000204435	5.008851877156171e-10	0.92700183	CSNK2B
1	ENSG00000159720	5.14846126982704e-10	0.9541039	ATP6V0D1
1	ENSG00000174886	5.280134055061843e-10	0.9304104	NDUFA11
1	ENSG00000126524	5.669999524244631e-10	0.95236194	SBDS
1	ENSG00000106682	5.799399108251324e-10	0.902463	EIF4H
1	ENSG00000225921	5.94482070776138e-10	1.1521127	NOL7
1	ENSG00000042753	6.09632574953776e-10	1.0227711	AP2S1
1	ENSG00000181163	6.340295461166201e-10	0.8942566	NPM1
1	ENSG00000153714	6.384222987410799e-10	0.88858163	LURAP1L
1	ENSG00000169564	6.424011539902798e-10	0.88431895	PCBP1
1	ENSG00000141756	6.81568124797965e-10	1.1066139	FKBP10
1	ENSG00000089248	7.075979490133717e-10	0.9905628	ERP29
1	ENSG00000177556	7.106254407192643e-10	1.0887781	ATOX1
1	ENSG00000168884	7.166197038015949e-10	1.1607198	TNIP2
1	ENSG00000116171	7.188926169879797e-10	1.0073713	SCP2
1	ENSG00000019549	7.313689141860687e-10	1.1128877	SNAI2
1	ENSG00000140612	7.507383904603523e-10	0.94510686	SEC11A
1	ENSG00000088992	7.715617373171142e-10	0.91410846	TESC
1	ENSG00000128595	7.823448359878268e-10	0.95581746	CALU
1	ENSG00000148484	8.215375189409344e-10	1.0768636	RSU1
1	ENSG00000104368	8.401154640396846e-10	1.0617179	PLAT
1	ENSG00000103275	8.714356612449006e-10	0.87697214	UBE2I
1	ENSG00000022277	8.995726019663228e-10	1.0532933	RTF2
1	ENSG00000100911	9.288489522316479e-10	1.1106459	PSME2
1	ENSG00000173674	9.388126547896696e-10	0.9425406	EIF1AX
1	ENSG00000134056	9.672158839087435e-10	1.1901411	MRPS36
1	ENSG00000198843	1.0257181545618666e-09	0.9436247	SELENOT
1	ENSG00000069849	1.0636204180042592e-09	0.851467	ATP1B3
1	ENSG00000074319	1.0701660966178095e-09	1.0649033	TSG101
1	ENSG00000126067	1.1039392222249563e-09	0.9640916	PSMB2
1	ENSG00000167085	1.1690528452134816e-09	1.073525	PHB
1	ENSG00000182512	1.2052084824545467e-09	1.1406658	GLRX5
1	ENSG00000114784	1.2150766832111259e-09	0.8828567	EIF1B
1	ENSG00000087191	1.2402615235973363e-09	0.9092666	PSMC5
1	ENSG00000172531	1.2768275051194575e-09	1.298997	PPP1CA
1	ENSG00000166226	1.2969093889514435e-09	1.0209923	CCT2
1	ENSG00000117118	1.3664061739220224e-09	1.1314707	SDHB
1	ENSG00000146425	1.4331138960372972e-09	1.0487832	DYNLT1
1	ENSG00000179950	1.452833492200099e-09	1.0231994	PUF60
1	ENSG00000173221	1.5464592659410091e-09	1.0458072	GLRX
1	ENSG00000129625	1.549386302223799e-09	0.8895007	REEP5
1	ENSG00000137876	1.5685440719991435e-09	0.9210679	RSL24D1
1	ENSG00000126254	1.589219165058754e-09	1.0857286	RBM42
1	ENSG00000106245	1.604087595210572e-09	1.1297565	BUD31
1	ENSG00000055211	1.631369145882735e-09	0.9011378	GINM1
1	ENSG00000145912	1.8160119059580686e-09	1.1407878	NHP2
1	ENSG00000136240	1.8209040392167758e-09	0.8745831	KDELR2
1	ENSG00000091164	1.9060618416724073e-09	0.9457843	TXNL1
1	ENSG00000057608	1.927432463971982e-09	1.049103	GDI2
1	ENSG00000189067	1.9940246186718246e-09	1.0174845	LITAF
1	ENSG00000240583	2.0231291507174782e-09	1.2602476	AQP1
1	ENSG00000122359	2.1414459120639675e-09	0.92315936	ANXA11
1	ENSG00000067225	2.2342814063200237e-09	0.8806608	PKM
1	ENSG00000172428	2.580599425061097e-09	0.99777585	COPS9
1	ENSG00000169813	2.6082626159973693e-09	0.8781673	HNRNPF
1	ENSG00000145050	2.687980671311052e-09	1.1247815	MANF
1	ENSG00000197324	2.917504359647662e-09	0.8726429	LRP10
1	ENSG00000180964	2.9431995064372157e-09	1.0248046	TCEAL8
1	ENSG00000186010	2.98691184463114e-09	0.84771866	NDUFA13
1	ENSG00000155959	3.1309985777059e-09	1.190134	VBP1
1	ENSG00000159884	3.3503477077323957e-09	0.848828	CCDC107
1	ENSG00000213465	3.369919563648111e-09	0.9126879	ARL2
1	ENSG00000173660	3.4634998699845238e-09	0.87785393	UQCRH
1	ENSG00000115520	3.529619590124953e-09	1.1635641	COQ10B
1	ENSG00000143369	3.5488025755650954e-09	0.8538894	ECM1
1	ENSG00000110108	3.656861396757331e-09	0.86908495	TMEM109
1	ENSG00000213246	3.7059637746093775e-09	1.1417927	SUPT4H1
1	ENSG00000108387	3.7701103342269475e-09	0.85112077	SEPTIN4
1	ENSG00000185825	3.8146479427571975e-09	0.8666185	BCAP31
1	ENSG00000115641	4.179403601471921e-09	1.2647835	FHL2
1	ENSG00000115806	4.30780144219341e-09	1.1309419	GORASP2
1	ENSG00000244754	4.466364972510751e-09	0.15099731	N4BP2L2
1	ENSG00000123562	4.594275234113691e-09	0.8656908	MORF4L2
1	ENSG00000117691	4.749985049380163e-09	1.0037838	NENF
1	ENSG00000272047	4.849421954515552e-09	1.2276338	GTF2H5
1	ENSG00000169189	4.8621524256282356e-09	1.1982825	NSMCE1
1	ENSG00000122862	4.909538529109983e-09	1.1066468	SRGN
1	ENSG00000177156	4.9172649860587356e-09	0.9336371	TALDO1
1	ENSG00000014641	4.9243579644981095e-09	0.91924465	MDH1
1	ENSG00000156411	5.020764281512287e-09	0.87129325	ATP5MJ
