cluster	gene_id	pval	logFC	gene_name
0	ENSG00000115128	2.2114174101578346e-17	-1.2553371	SF3B6
0	ENSG00000167815	5.885788468900264e-17	-1.2915969	PRDX2
0	ENSG00000131871	6.830439090450865e-17	-1.1312414	SELENOS
0	ENSG00000240972	9.184008814904395e-17	-1.1675898	MIF
0	ENSG00000197043	1.2713491565552703e-16	-1.1219372	ANXA6
0	ENSG00000161960	1.4471120290819454e-16	-1.0953772	EIF4A1
0	ENSG00000184840	1.6019727377337212e-16	-1.1407126	TMED9
0	ENSG00000188229	1.6387047312620647e-16	-1.1414282	TUBB4B
0	ENSG00000104823	2.4314861690896285e-16	-1.3699245	ECH1
0	ENSG00000100804	2.689684947918925e-16	-1.2041181	PSMB5
0	ENSG00000165916	2.7208347145082795e-16	-1.3830047	PSMC3
0	ENSG00000105669	2.9748691315590243e-16	-1.2837499	COPE
0	ENSG00000171530	3.2806676345262263e-16	-1.1817733	TBCA
0	ENSG00000112514	3.606107817155091e-16	-1.1630899	CUTA
0	ENSG00000155876	4.262763550135206e-16	-1.3906446	RRAGA
0	ENSG00000180879	5.085960835428122e-16	-1.0854263	SSR4
0	ENSG00000183291	5.442401297248838e-16	-1.1313246	SELENOF
0	ENSG00000051523	5.482021308912477e-16	-1.1091006	CYBA
0	ENSG00000168938	6.083187931254556e-16	-1.4000072	PPIC
0	ENSG00000111716	8.769723934387254e-16	-1.1712614	LDHB
0	ENSG00000106615	8.780258554290206e-16	-1.2563677	RHEB
0	ENSG00000136930	8.929058930085501e-16	-1.4239562	PSMB7
0	ENSG00000134996	1.0807261315317464e-15	-1.5231498	OSTF1
0	ENSG00000184983	1.510466216750046e-15	-1.3683307	NDUFA6
0	ENSG00000115652	1.6170472663217282e-15	-1.0884606	UXS1
0	ENSG00000114125	1.7301463554641452e-15	-1.3216324	RNF7
0	ENSG00000105583	1.816810792742201e-15	-1.1154766	WDR83OS
0	ENSG00000110492	2.0749830288235357e-15	-1.1668869	MDK
0	ENSG00000170035	2.3161599437607955e-15	-1.2984884	UBE2E3
0	ENSG00000138085	2.4230439778496146e-15	-1.110019	ATRAID
0	ENSG00000074842	2.79010664671958e-15	-1.1678859	MYDGF
0	ENSG00000140682	3.5424080947902165e-15	-1.0984957	TGFB1I1
0	ENSG00000185222	3.638856864004596e-15	-1.2435417	TCEAL9
0	ENSG00000126267	3.914339659244722e-15	-1.0659087	COX6B1
0	ENSG00000108953	3.917622576799483e-15	-1.0777953	YWHAE
0	ENSG00000160932	4.3253800872404416e-15	-1.0875776	LY6E
0	ENSG00000111229	5.013595064300318e-15	-1.0765715	ARPC3
0	ENSG00000122705	5.069164377504578e-15	-1.0833046	CLTA
0	ENSG00000104763	5.158822106127478e-15	-1.0577905	ASAH1
0	ENSG00000149564	5.499288798118251e-15	-1.0597613	ESAM
0	ENSG00000180817	6.545893659834142e-15	-1.2681088	PPA1
0	ENSG00000101439	6.5906837686061105e-15	-0.1900484	CST3
0	ENSG00000162704	7.034440342517603e-15	-1.060085	ARPC5
0	ENSG00000102144	7.061371409788391e-15	-1.1166848	PGK1
0	ENSG00000173436	8.144574413469455e-15	-1.2935247	MICOS10
0	ENSG00000105701	8.50031406172167e-15	-1.0757194	FKBP8
0	ENSG00000084623	8.508766450428785e-15	-1.3157935	EIF3I
0	ENSG00000129559	9.307419035106238e-15	-1.0854012	NEDD8
0	ENSG00000143256	9.806632864093484e-15	-1.3464878	PFDN2
0	ENSG00000111786	1.2580170722367832e-14	-1.2237588	SRSF9
0	ENSG00000105993	1.3229820469242864e-14	-1.1125113	DNAJB6
0	ENSG00000122566	1.3997306080622482e-14	-0.24265738	HNRNPA2B1
0	ENSG00000145494	1.6970751020455696e-14	-1.1822209	NDUFS6
0	ENSG00000139684	1.827726801598875e-14	-1.1079931	ESD
0	ENSG00000023191	1.8283250219769164e-14	-1.0516509	RNH1
0	ENSG00000168374	1.911190755563064e-14	-1.1634014	ARF4
0	ENSG00000165264	1.9970957748810863e-14	-1.4029942	NDUFB6
0	ENSG00000115380	2.0593771575000524e-14	-1.0817622	EFEMP1
0	ENSG00000185787	2.5759435588309384e-14	-1.0903537	MORF4L1
0	ENSG00000164056	2.6228832552761174e-14	-1.0213894	SPRY1
0	ENSG00000115541	2.6305739635238802e-14	-1.1389209	HSPE1
0	ENSG00000134153	2.8091428196701787e-14	-1.1910983	EMC7
0	ENSG00000228474	3.1025853131256234e-14	-1.0751367	OST4
0	ENSG00000149798	3.1856962065079933e-14	-1.0705116	CDC42EP2
0	ENSG00000127540	3.232519895395459e-14	-1.0595592	UQCR11
0	ENSG00000010256	3.3427981899380167e-14	-1.1603681	UQCRC1
0	ENSG00000087077	3.7778945776823353e-14	-1.3199922	TRIP6
0	ENSG00000120727	4.37382220807487e-14	-1.1026769	PAIP2
0	ENSG00000160948	4.4600073558039504e-14	-1.0525222	VPS28
0	ENSG00000131100	4.716534548224626e-14	-1.1103946	ATP6V1E1
0	ENSG00000243147	5.2006058434752674e-14	-1.3233355	MRPL33
0	ENSG00000129084	5.269636158702567e-14	-1.0901744	PSMA1
0	ENSG00000178057	5.303635610653965e-14	-1.174584	NDUFAF3
0	ENSG00000099624	5.6140851560898966e-14	-1.0233024	ATP5F1D
0	ENSG00000176014	6.474664144567085e-14	-1.2692369	TUBB6
0	ENSG00000114902	6.486085989249514e-14	-1.0485301	SPCS1
0	ENSG00000198898	6.592945487175168e-14	-1.1542059	CAPZA2
0	ENSG00000138279	8.080081693363086e-14	-1.2527102	ANXA7
0	ENSG00000249915	1.1134162861030149e-13	-1.2657552	PDCD6
0	ENSG00000125753	1.1482322941507218e-13	-1.0769634	VASP
0	ENSG00000117592	1.2211045425018306e-13	-1.043625	PRDX6
0	ENSG00000169021	1.426687645753089e-13	-1.2338123	UQCRFS1
0	ENSG00000165678	1.5113823506747032e-13	-1.1355741	GHITM
0	ENSG00000114784	1.6931889866582697e-13	-1.0797468	EIF1B
0	ENSG00000153714	1.795939218227474e-13	-1.0280521	LURAP1L
0	ENSG00000123562	1.837691789768316e-13	-1.0930713	MORF4L2
0	ENSG00000135441	1.9198467473494405e-13	-1.242478	BLOC1S1
0	ENSG00000112378	2.0644279294234752e-13	-1.0290244	PERP
0	ENSG00000159199	2.0718986508133746e-13	-1.3785734	ATP5MC1
0	ENSG00000119048	2.234362646860476e-13	-1.0268486	UBE2B
0	ENSG00000145337	2.2661218400997081e-13	-1.1433167	PYURF
0	ENSG00000110321	2.408569410393739e-13	-1.0087017	EIF4G2
0	ENSG00000149357	2.4366462676952774e-13	-1.1345437	LAMTOR1
0	ENSG00000205937	2.456183420810192e-13	-1.1501224	RNPS1
0	ENSG00000178952	2.521635716108328e-13	-1.083721	TUFM
0	ENSG00000165629	2.743409174946467e-13	-1.0661894	ATP5F1C
0	ENSG00000159884	2.8313664650804733e-13	-1.0365565	CCDC107
0	ENSG00000106682	3.076486120229016e-13	-1.088208	EIF4H
0	ENSG00000241837	3.101534745821748e-13	-1.12482	ATP5PO
0	ENSG00000004779	3.497842777692678e-13	-1.2286248	NDUFAB1
0	ENSG00000143198	3.6055682743732985e-13	-1.013976	MGST3
0	ENSG00000167863	3.7321789284336233e-13	-1.1232332	ATP5PD
0	ENSG00000197324	4.017924356965977e-13	-1.1103103	LRP10
0	ENSG00000179091	4.3648560014845784e-13	-1.0818553	CYC1
0	ENSG00000204387	4.46126650648786e-13	-1.3053097	SNHG32
0	ENSG00000100138	4.64887409427148e-13	-1.1301926	SNU13
0	ENSG00000108774	4.749234481750644e-13	-1.0244931	RAB5C
0	ENSG00000184076	5.503635912304394e-13	-1.1151185	UQCR10
0	ENSG00000170043	5.628155854356356e-13	-1.1239936	TRAPPC1
0	ENSG00000109390	5.637714272852636e-13	-1.1450516	NDUFC1
0	ENSG00000142669	5.821484586073227e-13	-1.0192357	SH3BGRL3
0	ENSG00000087191	6.717695964243064e-13	-1.1251137	PSMC5
0	ENSG00000170860	6.963725503403944e-13	-1.377015	LSM3
0	ENSG00000138069	7.395840744969543e-13	-1.0992494	RAB1A
0	ENSG00000198818	7.938989337836712e-13	-1.4156018	SFT2D1
0	ENSG00000131238	7.997616837607631e-13	-1.2145852	PPT1
0	ENSG00000119705	8.161042449260319e-13	-1.213562	SLIRP
0	ENSG00000179271	8.289566733831749e-13	-1.1242666	GADD45GIP1
0	ENSG00000147669	8.788796135904015e-13	-1.3118886	POLR2K
0	ENSG00000030582	9.211293114757765e-13	-1.0108116	GRN
0	ENSG00000125870	1.0582618032093277e-12	-1.1662354	SNRPB2
0	ENSG00000041357	1.110984459944237e-12	-1.1219364	PSMA4
0	ENSG00000120742	1.1234072396068421e-12	-1.0764455	SERP1
0	ENSG00000166913	1.1698378387560469e-12	-1.0130883	YWHAB
0	ENSG00000168090	1.1798500030496389e-12	-1.0376929	COPS6
0	ENSG00000106028	1.7184707289149597e-12	-1.1826739	SSBP1
0	ENSG00000167468	1.8065579495185205e-12	-1.0142555	GPX4
0	ENSG00000142227	1.8337542853524788e-12	-1.0997397	EMP3
0	ENSG00000214063	1.884234894430474e-12	-0.9854303	TSPAN4
0	ENSG00000163466	1.988720153551708e-12	-0.9951485	ARPC2
0	ENSG00000130770	2.090055184680121e-12	-1.0825449	ATP5IF1
0	ENSG00000183648	2.1455082889445082e-12	-1.1187507	NDUFB1
0	ENSG00000188186	2.169200508784021e-12	-1.0292104	LAMTOR4
0	ENSG00000184752	2.199755734003129e-12	-1.2415074	NDUFA12
0	ENSG00000100142	2.2655406036067458e-12	-1.1933037	POLR2F
0	ENSG00000140307	2.346609912955101e-12	-1.203359	GTF2A2
0	ENSG00000082153	2.363587803632542e-12	-1.1750678	BZW1
0	ENSG00000197894	2.4680142977664857e-12	-0.9946163	ADH5
0	ENSG00000180964	2.513602837510782e-12	-1.3525978	TCEAL8
0	ENSG00000134533	2.5561811176992425e-12	-1.022898	RERG
0	ENSG00000213585	2.6569728253887258e-12	-1.1840427	VDAC1
0	ENSG00000169564	2.6898161142757146e-12	-0.94955635	PCBP1
0	ENSG00000116459	2.6930415732396988e-12	-1.1076574	ATP5PB
0	ENSG00000196419	2.780744413381162e-12	-1.0042951	XRCC6
0	ENSG00000100353	2.8155086309213336e-12	-1.1976136	EIF3D
0	ENSG00000143977	2.8532594841114045e-12	-1.1427567	SNRPG
0	ENSG00000077549	2.882436918700175e-12	-0.98018557	CAPZB
0	ENSG00000127990	2.9681834660735935e-12	-0.975142	SGCE
0	ENSG00000166595	3.201281822860699e-12	-1.0549759	CIAO2B
0	ENSG00000121691	3.488514916562308e-12	-1.1453525	CAT
0	ENSG00000169714	3.658854163631319e-12	-1.0416299	CNBP
0	ENSG00000164032	3.741482424046055e-12	-0.9699439	H2AZ1
0	ENSG00000177697	3.8734726107352695e-12	-0.9945556	CD151
0	ENSG00000169908	3.91110122909224e-12	-1.2724313	TM4SF1
0	ENSG00000143106	4.071882975427727e-12	-1.5169541	PSMA5
0	ENSG00000125977	4.221551022883754e-12	-1.0692642	EIF2S2
0	ENSG00000086065	4.488390062334424e-12	-1.0632519	CHMP5
0	ENSG00000004059	4.517104843346843e-12	-1.3021895	ARF5
0	ENSG00000130724	4.7604462998555744e-12	-1.1147624	CHMP2A
0	ENSG00000109113	5.048648132183752e-12	-1.1825532	RAB34
0	ENSG00000156411	5.077866010481228e-12	-1.046873	ATP5MJ
0	ENSG00000126524	5.465847188540223e-12	-0.98252004	SBDS
0	ENSG00000131236	5.5866501600397394e-12	-0.9616709	CAP1
0	ENSG00000175130	6.316062626362504e-12	-1.3761806	MARCKSL1
0	ENSG00000142864	6.426796457850999e-12	-1.0208178	SERBP1
0	ENSG00000118705	7.125991939406734e-12	-0.9424296	RPN2
0	ENSG00000014641	7.7583238232676e-12	-1.13937	MDH1
0	ENSG00000140740	7.878743362264973e-12	-1.1200719	UQCRC2
0	ENSG00000100243	8.505117683156767e-12	-0.9602089	CYB5R3
0	ENSG00000242372	8.697781703433982e-12	-1.2478752	EIF6
0	ENSG00000152082	8.953469839194519e-12	-1.2094519	MZT2B
0	ENSG00000166333	9.11200124531271e-12	-0.9535342	ILK
0	ENSG00000173221	9.717160845082827e-12	-1.3033649	GLRX
0	ENSG00000241685	1.0813844424094734e-11	-1.1266673	ARPC1A
0	ENSG00000180304	1.145918993183116e-11	-1.0101086	OAZ2
0	ENSG00000163032	1.1662760485506287e-11	-1.2633291	VSNL1
0	ENSG00000101856	1.2001796480982478e-11	-1.0637871	PGRMC1
0	ENSG00000132507	1.2191741550527382e-11	-1.1383914	EIF5A
0	ENSG00000181163	1.2973870901027916e-11	-0.93313664	NPM1
0	ENSG00000197223	1.2983292274362476e-11	-1.1923254	C1D
0	ENSG00000169230	1.3653768089541038e-11	-1.1768395	PRELID1
0	ENSG00000230989	1.3769096144419994e-11	-1.0550181	HSBP1
0	ENSG00000182004	1.392569792513573e-11	-1.3023719	SNRPE
0	ENSG00000128609	1.4260674385637394e-11	-1.079847	NDUFA5
0	ENSG00000074319	1.4489762181753202e-11	-1.3142648	TSG101
0	ENSG00000198856	1.4504461852754507e-11	-1.1645441	OSTC
0	ENSG00000055211	1.4730983105592777e-11	-1.0524471	GINM1
0	ENSG00000125991	1.5496409481748192e-11	-1.133773	ERGIC3
0	ENSG00000092010	1.5767702570101918e-11	-0.9438356	PSME1
0	ENSG00000104870	1.6352645228474758e-11	-0.95752656	FCGRT
0	ENSG00000121361	1.6447426876615636e-11	-1.0628786	KCNJ8
0	ENSG00000177889	1.8757746425270296e-11	-1.1874813	UBE2N
0	ENSG00000141552	2.0417568831867137e-11	-1.0380617	ANAPC11
0	ENSG00000186010	2.0479328498838942e-11	-0.95016766	NDUFA13
0	ENSG00000106538	2.0689492596383188e-11	-0.9443063	RARRES2
0	ENSG00000179262	2.1240966823058294e-11	-0.95681554	RAD23A
0	ENSG00000023734	2.3577499900988438e-11	-1.2928121	STRAP
0	ENSG00000042753	2.3685930519613613e-11	-1.2115463	AP2S1
0	ENSG00000163541	2.4437714988652744e-11	-1.2791276	SUCLG1
0	ENSG00000166848	2.4939920339384947e-11	-0.9449314	TERF2IP
0	ENSG00000051108	2.591541936893883e-11	-0.94172525	HERPUD1
0	ENSG00000115234	2.7102057411710788e-11	-1.2228154	SNX17
0	ENSG00000134294	2.797976881991093e-11	0.07354871	SLC38A2
0	ENSG00000088992	2.8039796243757017e-11	-0.9397169	TESC
0	ENSG00000173660	2.8317549887222176e-11	-1.0104108	UQCRH
0	ENSG00000143612	3.00072474610666e-11	-1.115667	C1orf43
0	ENSG00000105223	3.0312706478612933e-11	-0.94381267	PLD3
0	ENSG00000100979	3.5417523496749026e-11	-1.3234001	PLTP
0	ENSG00000129625	3.5955184700516116e-11	-0.9350081	REEP5
0	ENSG00000131508	3.91302888733806e-11	-0.9445089	UBE2D2
0	ENSG00000177606	4.182615289890884e-11	-0.8887045	JUN
0	ENSG00000103175	4.3394693164276e-11	-0.9725366	WFDC1
0	ENSG00000141522	4.499527813240305e-11	-0.92112494	ARHGDIA
0	ENSG00000131116	4.5804135212464354e-11	-1.4296165	ZNF428
0	ENSG00000175550	4.780792828281575e-11	-1.0400355	DRAP1
0	ENSG00000183726	4.964454535239525e-11	-0.93393946	TMEM50A
0	ENSG00000143248	5.2098157730315135e-11	-0.9351802	RGS5_ENSG00000143248
0	ENSG00000130755	5.250366276727354e-11	-1.0889335	GMFG
0	ENSG00000146425	5.3039175071118863e-11	-1.2588929	DYNLT1
0	ENSG00000170881	5.706058749583597e-11	-1.1392422	RNF139
0	ENSG00000137876	5.963680611259151e-11	-1.0448438	RSL24D1
0	ENSG00000167397	6.285400766403586e-11	-1.4082685	VKORC1
0	ENSG00000174851	6.349256104832872e-11	-1.1203867	YIF1A
0	ENSG00000182117	6.50437872084977e-11	-1.1649554	NOP10
0	ENSG00000184584	6.547407750667837e-11	-0.9404226	STING1
0	ENSG00000169813	6.713848234429381e-11	-0.9861866	HNRNPF
0	ENSG00000074416	6.889249472418356e-11	-1.0035208	MGLL
0	ENSG00000022267	6.953250807505676e-11	-0.95204663	FHL1
0	ENSG00000100567	8.551229248563239e-11	-1.0683817	PSMA3
0	ENSG00000108387	8.589472820563668e-11	-0.91443276	SEPTIN4
0	ENSG00000147123	8.766091813126988e-11	-0.9467195	NDUFB11
0	ENSG00000117410	1.0919695790042163e-10	-0.90209574	ATP6V0B
0	ENSG00000277443	1.1686995008380396e-10	-0.9455063	MARCKS
0	ENSG00000111639	1.1845019839630809e-10	-1.258097	MRPL51
0	ENSG00000081154	1.2487904350017286e-10	-1.0197444	PCNP
0	ENSG00000090266	1.2939481658304414e-10	-0.9563299	NDUFB2
0	ENSG00000143742	1.3887194637441026e-10	-0.9313471	SRP9
0	ENSG00000172354	1.390636410526705e-10	-0.9030154	GNB2
0	ENSG00000204435	1.4581772247575338e-10	-0.9889367	CSNK2B
0	ENSG00000130706	1.5278683643233136e-10	-1.1363255	ADRM1
0	ENSG00000213465	1.5303940371960688e-10	-1.0411743	ARL2
0	ENSG00000135624	1.5990508946007591e-10	-1.1323074	CCT7
0	ENSG00000125970	1.6933535731956942e-10	-1.2388668	RALY
0	ENSG00000184897	1.7862105433338002e-10	-0.9784782	H1-10
0	ENSG00000114354	1.7896435561900374e-10	-1.0726998	TFG
0	ENSG00000165169	1.8146020233396503e-10	-1.3502984	DYNLT3
0	ENSG00000163956	1.8240801121253247e-10	-0.9136052	LRPAP1
0	ENSG00000162616	1.8657990023105759e-10	-1.1549689	DNAJB4
0	ENSG00000027697	1.8716878955420639e-10	-0.93844193	IFNGR1
0	ENSG00000187601	1.8995838046030792e-10	-1.4003342	MAGEH1
0	ENSG00000102054	2.1201233478760257e-10	-0.91657835	RBBP7
0	ENSG00000143819	2.157809865455091e-10	-1.0011611	EPHX1
0	ENSG00000130332	2.1651887802688627e-10	-1.2197877	LSM7
0	ENSG00000145912	2.19734993743839e-10	-1.3666127	NHP2
0	ENSG00000067225	2.2333271978732903e-10	-0.94657063	PKM
0	ENSG00000161547	2.5571900830322406e-10	-0.901013	SRSF2
0	ENSG00000090273	2.6045703145177834e-10	-0.98663557	NUDC
0	ENSG00000164713	2.7240272067214947e-10	-0.97132844	BRI3
0	ENSG00000126457	2.8104321160145566e-10	-0.9201201	PRMT1
0	ENSG00000101421	2.8380265265223103e-10	-1.2764798	CHMP4B
0	ENSG00000099795	3.1331734509548045e-10	-0.92495686	NDUFB7
0	ENSG00000128245	3.193106899684843e-10	-1.07528	YWHAH
0	ENSG00000131378	3.2195695466192273e-10	-0.9138183	RFTN1
0	ENSG00000105438	3.3235319894714247e-10	-0.91647327	KDELR1
0	ENSG00000241468	3.499560063508913e-10	-0.97786	ATP5MF
0	ENSG00000122359	3.5337428209800334e-10	-1.0005811	ANXA11
0	ENSG00000244754	3.636786594054559e-10	-0.10391283	N4BP2L2
0	ENSG00000164924	3.782318936541856e-10	-0.85714257	YWHAZ
0	ENSG00000127838	3.8971517275796757e-10	-1.1719406	PNKD
0	ENSG00000069849	3.8992516879621326e-10	-0.8896627	ATP1B3
0	ENSG00000143183	3.94201433449472e-10	-0.9052283	TMCO1
0	ENSG00000159720	3.9723806487074567e-10	-1.0149533	ATP6V0D1
0	ENSG00000111077	4.1099433389359575e-10	0.002664119	TNS2
0	ENSG00000166925	4.196506489567087e-10	-0.95364606	TSC22D4
0	ENSG00000185825	4.279669604483876e-10	-0.9387821	BCAP31
0	ENSG00000128524	4.299266078553983e-10	-1.1134026	ATP6V1F
0	ENSG00000179218	4.325918423213165e-10	-0.95885134	CALR
0	ENSG00000182512	4.3973885699988893e-10	-1.3040533	GLRX5
0	ENSG00000138495	4.50736446994709e-10	-1.0769516	COX17
0	ENSG00000110108	4.657975219662862e-10	-0.9315663	TMEM109
0	ENSG00000163468	4.798681249660393e-10	-1.0077034	CCT3
0	ENSG00000105254	4.860152923488286e-10	-1.0221332	TBCB
0	ENSG00000178127	4.93757808422435e-10	-0.9618436	NDUFV2
0	ENSG00000089248	5.08924173333944e-10	-1.0539362	ERP29
0	ENSG00000108561	5.128891585400657e-10	-0.9902608	C1QBP
0	ENSG00000168884	5.166077863162992e-10	-1.3121644	TNIP2
0	ENSG00000013275	5.277810887833577e-10	-1.1570221	PSMC4
0	ENSG00000213145	5.310368259329694e-10	-1.0019242	CRIP1
0	ENSG00000198492	5.648419228544432e-10	-1.1312158	YTHDF2
0	ENSG00000115457	5.722780849463142e-10	-0.8953609	IGFBP2
0	ENSG00000072506	5.821346260681202e-10	-1.4338508	HSD17B10
0	ENSG00000169756	6.153260015995007e-10	-0.87284744	LIMS1
0	ENSG00000077721	6.247394880685677e-10	-1.1302085	UBE2A
0	ENSG00000184990	6.387835739906743e-10	-1.0216489	SIVA1
0	ENSG00000155368	6.38868591062479e-10	-1.0141826	DBI
0	ENSG00000024422	6.703812609830773e-10	-0.8726036	EHD2
0	ENSG00000124767	7.15842294973771e-10	-1.2035118	GLO1
0	ENSG00000086061	7.364569517913102e-10	-0.94903487	DNAJA1
0	ENSG00000120533	7.580520493376033e-10	-0.98108834	ENY2
0	ENSG00000070761	8.168284024552805e-10	-1.4126719	CFAP20
0	ENSG00000137207	8.464049808035648e-10	-0.97060907	YIPF3
0	ENSG00000135535	8.590250688024047e-10	-0.8699817	CD164
0	ENSG00000244038	8.71253075155073e-10	-1.0157936	DDOST
0	ENSG00000102024	9.166713666999915e-10	-0.88255805	PLS3
0	ENSG00000174917	9.36341847743234e-10	-0.9866253	MICOS13
0	ENSG00000178980	9.580634640973581e-10	-0.85049075	SELENOW
0	ENSG00000173917	1.0267585008582435e-09	-1.064934	HOXB2
0	ENSG00000050820	1.0658214640290587e-09	-0.8866988	BCAR1
0	ENSG00000149591	1.0937652526642354e-09	-0.8377962	TAGLN
0	ENSG00000185651	1.0976503426580555e-09	-1.1123378	UBE2L3
0	ENSG00000105137	1.1104064785933963e-09	-0.9895656	SYDE1
0	ENSG00000185115	1.2032048900277612e-09	-1.2682284	NSMCE3
0	ENSG00000171222	1.231102319578111e-09	-0.9351161	SCAND1
0	ENSG00000117906	1.2502680476548512e-09	-0.914764	RCN2
0	ENSG00000079246	1.279730531348057e-09	-0.8512457	XRCC5
0	ENSG00000168002	1.3100406687899502e-09	-1.2613355	POLR2G
0	ENSG00000077380	1.316908937957569e-09	-0.86037076	DYNC1I2
0	ENSG00000126698	1.3323170106518224e-09	-0.96956944	DNAJC8
0	ENSG00000124562	1.3535472164562567e-09	-1.2249676	SNRPC
0	ENSG00000169223	1.3724162724328867e-09	-0.9444076	LMAN2
0	ENSG00000111237	1.4664627914894871e-09	-0.938531	VPS29
0	ENSG00000139289	1.4946345674272904e-09	-0.8925404	PHLDA1
0	ENSG00000135047	1.544706682097043e-09	-0.97927624	CTSL
0	ENSG00000100380	1.5914358429643406e-09	-0.87996674	ST13
0	ENSG00000172428	2.453502400810545e-09	-1.0689584	COPS9
0	ENSG00000103266	2.4557129018330923e-09	-0.9822252	STUB1
0	ENSG00000205581	2.5922858725712516e-09	-1.0456249	HMGN1
0	ENSG00000104671	2.7450346943128027e-09	-1.169431	DCTN6
0	ENSG00000136240	2.926706081891205e-09	-0.8560871	KDELR2
0	ENSG00000118418	2.9659385004872682e-09	-0.8810636	HMGN3
0	ENSG00000071127	3.067057847875372e-09	-1.0393754	WDR1
0	ENSG00000119632	3.2370268686428926e-09	-1.017981	IFI27L2
0	ENSG00000111341	3.2723552698963893e-09	-0.81426275	MGP
0	ENSG00000106245	3.477240168584254e-09	-1.2146341	BUD31
0	ENSG00000174886	3.5402920775031873e-09	-0.9026805	NDUFA11
0	ENSG00000116171	4.065183967547745e-09	-1.0256586	SCP2
0	ENSG00000124155	4.0905485032905675e-09	-1.014868	PIGT
0	ENSG00000173418	4.1051116118460546e-09	-1.2165686	NAA20
0	ENSG00000126067	4.1617577694812276e-09	-0.9701249	PSMB2
0	ENSG00000109099	4.5420396396738425e-09	-1.0165285	PMP22
0	ENSG00000100028	4.8287502378748015e-09	-1.0304506	SNRPD3
0	ENSG00000205352	4.866726552011534e-09	-1.0879394	PRR13
