cluster	gene_id	pval	logFC	gene_name
2	ENSG00000152402	0.0032819982684218	-0.51322174	GUCY1A2
2	ENSG00000183722	0.0033755099420361	0.21254914	LHFPL6
2	ENSG00000130066	0.0034070237333085	0.37196052	SAT1
2	ENSG00000167641	0.0034720267982568	0.26047102	PPP1R14A
2	ENSG00000065534	0.0035396457528716	-0.41909403	MYLK
2	ENSG00000182150	0.0035960514319623	-1.1126578	ERCC6L2
2	ENSG00000072110	0.003670477721041	-0.49402127	ACTN1
2	ENSG00000124570	0.003733775011963	0.32502264	SERPINB6
2	ENSG00000134318	0.0041862486563198	-0.50878894	ROCK2
2	ENSG00000061987	0.0042371786426964	-0.99467593	MON2
2	ENSG00000085224	0.0044075147545847	-0.44116378	ATRX
2	ENSG00000138674	0.0044096963182817	-0.54999	SEC31A
2	ENSG00000150636	0.0047618609410405	-0.35385537	CCDC102B
2	ENSG00000129003	0.0048143655282239	-0.70359063	VPS13C
2	ENSG00000143570	0.0048650077755499	0.4549738	SLC39A1
2	ENSG00000265241	0.0049896597978128	0.42650887	RBM8A
2	ENSG00000115306	0.0049957639595534	-0.53266704	SPTBN1
2	ENSG00000116030	0.005303267679179	0.3960991	SUMO1
2	ENSG00000184384	0.0053672166860044	-0.86512244	MAML2
2	ENSG00000125676	0.0054213307840225	-0.6493269	THOC2
2	ENSG00000164919	0.0054318611987957	0.24702162	COX6C
2	ENSG00000164176	0.005441530296923	-0.48873425	EDIL3
2	ENSG00000136003	0.0056345713043016	0.32174152	ISCU
2	ENSG00000067560	0.0057472377681931	0.23503114	RHOA
2	ENSG00000100387	0.0057908228745808	0.36875522	RBX1
2	ENSG00000169129	0.0058155286331966	-0.7360908	AFAP1L2
2	ENSG00000176907	0.0058916345947789	0.34993902	TCIM
2	ENSG00000008018	0.0061843512310487	0.25768012	PSMB1
2	ENSG00000167522	0.0062353854957852	-0.5359502	ANKRD11
2	ENSG00000109332	0.0062378725090933	0.28980064	UBE2D3
2	ENSG00000150687	0.0062792875903877	-0.4360196	PRSS23
2	ENSG00000269028	0.0063038534919227	-0.4760793	MTRNR2L12
2	ENSG00000213639	0.0067003548226555	0.23495412	PPP1CB
2	ENSG00000153317	0.0067776832231801	-0.5671672	ASAP1
2	ENSG00000198832	0.0069150763513738	0.23045827	SELENOM
2	ENSG00000132485	0.0069292804311516	-0.48571447	ZRANB2
2	ENSG00000161203	0.0069973841730676	0.2556207	AP2M1
2	ENSG00000185650	0.0074619116569089	0.24792603	ZFP36L1
2	ENSG00000135404	0.0075376411766684	0.32102847	CD63
2	ENSG00000005022	0.0075772448443941	0.31474596	SLC25A5
2	ENSG00000075292	0.0076761722115766	-0.5719805	ZNF638
2	ENSG00000142871	0.007723657389506	0.4392744	CCN1
2	ENSG00000112335	0.00772787760636	0.36073035	SNX3
2	ENSG00000232112	0.0078133260120106	0.26369783	TMA7
2	ENSG00000187079	0.0078750530562884	-0.5963123	TEAD1
2	ENSG00000159403	0.0079242554072517	-0.43918136	C1R
2	ENSG00000196569	0.0079539088036741	-0.4922467	LAMA2
2	ENSG00000108679	0.0081788609411269	-0.31012768	LGALS3BP
2	ENSG00000123416	0.0082860736047768	0.23579936	TUBA1B
2	ENSG00000121068	0.0083511324161634	-0.34956917	TBX2
2	ENSG00000251562	0.0084590539119627	-0.061132174	MALAT1
2	ENSG00000127184	0.0084682125062249	0.21913949	COX7C
2	ENSG00000167460	0.008549719374379	0.1574909	TPM4
2	ENSG00000163430	0.0085563229723668	-0.52054536	FSTL1
2	ENSG00000166263	0.0085655756704269	-0.6833372	STXBP4
2	ENSG00000196557	0.0085933874604447	-0.68131727	CACNA1H
2	ENSG00000138193	0.008749147842478	-0.416364	PLCE1
2	ENSG00000092820	0.0089074261796994	0.17299089	EZR
2	ENSG00000085063	0.0090759137275701	0.25418076	CD59
2	ENSG00000187479	0.0091963876088833	0.34917197	C11orf96
2	ENSG00000165671	0.0092599933663063	-0.6955892	NSD1
2	ENSG00000106484	0.0093011914751575	-0.36030117	MEST
2	ENSG00000164733	0.009332554227318	-0.5453436	CTSB
2	ENSG00000092199	0.0093354100599172	0.30304727	HNRNPC
2	ENSG00000148700	0.0098788481580843	-0.48187268	ADD3
2	ENSG00000168386	0.0098901189035607	0.26639706	FILIP1L
2	ENSG00000113361	0.0099051643846186	-0.4123494	CDH6
2	ENSG00000168653	0.0099920722710292	0.29120722	NDUFS5
2	ENSG00000173821	0.0100842471335554	-0.599504	RNF213
2	ENSG00000130811	0.0103606292385143	0.41964558	EIF3G
2	ENSG00000141905	0.0103700353758989	-0.65248334	NFIC
2	ENSG00000143384	0.0105653404245154	0.3594314	MCL1
2	ENSG00000101335	0.010623685151505	0.25453016	MYL9
2	ENSG00000114942	0.0106276918308668	0.27832374	EEF1B2
2	ENSG00000106211	0.0107089150118818	0.33612984	HSPB1
2	ENSG00000100201	0.01085177210116	-0.2944136	DDX17
2	ENSG00000059804	0.0110169911911353	0.44074735	SLC2A3
2	ENSG00000178878	0.0110634187065255	0.38813514	APOLD1
2	ENSG00000075624	0.0111693543240667	0.18084782	ACTB
2	ENSG00000147677	0.0111743813695095	0.48461175	EIF3H
2	ENSG00000162191	0.0113057918453547	0.36967134	UBXN1
2	ENSG00000118523	0.0113269783033051	0.3153877	CCN2
2	ENSG00000181626	0.0115502788035192	-0.72068644	ANKRD62
2	ENSG00000118680	0.0116290480466705	0.11761054	MYL12B
2	ENSG00000150938	0.0118302636308687	-0.3691322	CRIM1
2	ENSG00000105404	0.0118470230447884	0.2172374	RABAC1
2	ENSG00000102317	0.0118894564355059	0.19475055	RBM3
2	ENSG00000130158	0.0119988077494514	-0.51570606	DOCK6
2	ENSG00000133392	0.0120919620599442	-0.28169996	MYH11
2	ENSG00000169715	0.012212932508495	0.24172217	MT1E
2	ENSG00000115286	0.0123011685235141	0.47632325	NDUFS7
2	ENSG00000106624	0.0123432094713334	-0.5939089	AEBP1
2	ENSG00000167615	0.0123697789125899	-0.6474605	LENG8
2	ENSG00000174021	0.0125776481689272	0.35766524	GNG5
2	ENSG00000166710	0.0126223918074501	0.19041182	B2M
2	ENSG00000110696	0.0129471988347338	0.1931993	C11orf58
2	ENSG00000061676	0.0132881689662894	-0.6350866	NCKAP1
2	ENSG00000102780	0.0135165629255353	-0.40034786	DGKH
2	ENSG00000087365	0.0135354203691623	0.30770627	SF3B2
2	ENSG00000110958	0.0137051819469542	0.27376044	PTGES3
2	ENSG00000188994	0.0137867277882615	-0.6937386	ZNF292
2	ENSG00000116741	0.0139796915679645	0.4200573	RGS2
2	ENSG00000126756	0.0143591766964321	0.54142696	UXT
2	ENSG00000142173	0.0146569143525593	-0.23737946	COL6A2
2	ENSG00000179632	0.0149102541115739	0.48573017	MAF1
2	ENSG00000169439	0.0150274704642729	0.18102627	SDC2
2	ENSG00000142507	0.0150776419353114	0.32723728	PSMB6
2	ENSG00000143543	0.0152488889097848	0.41274333	JTB
2	ENSG00000163359	0.0153152077282938	-0.4793648	COL6A3
2	ENSG00000099341	0.0157366163344697	0.2552595	PSMD8
2	ENSG00000185633	0.0158903897559582	0.24539563	NDUFA4L2
2	ENSG00000185624	0.0158983991036278	0.2537255	P4HB
2	ENSG00000075785	0.0159947885288991	0.24121189	RAB7A
2	ENSG00000007944	0.016073193999821	0.3036748	MYLIP
2	ENSG00000147202	0.0160916913726851	-0.6670481	DIAPH2
2	ENSG00000088832	0.0161647067962901	0.3180188	FKBP1A
2	ENSG00000169020	0.0162858774012308	0.29067537	ATP5ME
2	ENSG00000138119	0.0165270624314893	-0.7037024	MYOF
2	ENSG00000087302	0.01657923603005	0.34957078	RTRAF
2	ENSG00000112414	0.0170650855306772	-0.3474969	ADGRG6
2	ENSG00000143774	0.0171456329861109	0.24652351	GUK1
2	ENSG00000116288	0.0174115794807247	0.21668498	PARK7
2	ENSG00000100632	0.0176987330337762	0.23049456	ERH
2	ENSG00000111642	0.017974727353348	-0.6416909	CHD4
2	ENSG00000175416	0.0180551861555495	0.5428516	CLTB
2	ENSG00000150347	0.0180615852645712	0.2833039	ARID5B
2	ENSG00000081189	0.0181771093675724	-0.44508934	MEF2C
2	ENSG00000103363	0.0183477150071947	0.20725974	ELOB
2	ENSG00000100219	0.0185642531172714	0.37001762	XBP1
2	ENSG00000135070	0.0190885224774047	0.5545672	ISCA1
2	ENSG00000034713	0.0200312286598687	0.18886788	GABARAPL2
2	ENSG00000148671	0.0201421957207681	0.26650167	ADIRF
2	ENSG00000089737	0.0203131979567231	0.21003692	DDX24
2	ENSG00000136527	0.0203515278605756	0.25470078	TRA2B
2	ENSG00000176340	0.0209078960591603	0.22042783	COX8A
2	ENSG00000127946	0.0210772244106283	-0.4827868	HIP1
2	ENSG00000112214	0.0211843959759485	0.33159807	FHL5
2	ENSG00000196712	0.0214834307012477	-0.6165394	NF1
2	ENSG00000089693	0.0219176455819152	0.35451606	MLF2
2	ENSG00000167283	0.0219419066670133	0.20840216	ATP5MG
2	ENSG00000123384	0.0221322520109381	-0.537626	LRP1
2	ENSG00000109686	0.0224583620747664	-0.6650222	SH3D19
2	ENSG00000050405	0.0226931783583555	-0.46943426	LIMA1
2	ENSG00000134291	0.0229837729384516	0.29537246	TMEM106C
2	ENSG00000088986	0.0231183694812668	0.17482199	DYNLL1
2	ENSG00000117318	0.0240125046997095	0.18547697	ID3
2	ENSG00000177119	0.0241572590991268	-0.37323707	ANO6
2	ENSG00000151491	0.0243508878472725	0.1511444	EPS8
2	ENSG00000117450	0.0244790514235517	0.17554577	PRDX1
2	ENSG00000255823	0.0247843093554142	-0.85148567	MTRNR2L8
2	ENSG00000198258	0.0249127523062318	0.23325677	UBL5
2	ENSG00000185022	0.0253875059212196	0.5860356	MAFF
2	ENSG00000107372	0.0253978381232821	0.20857196	ZFAND5
2	ENSG00000156453	0.0254116200527576	-0.61002016	PCDH1
2	ENSG00000120738	0.0258053883396824	0.5378472	EGR1
2	ENSG00000164190	0.026006880504688	-0.4960194	NIPBL
2	ENSG00000136732	0.0264620936526466	0.3794483	GYPC
2	ENSG00000011465	0.0272537744036331	0.18619351	DCN
2	ENSG00000079819	0.0277277489501973	-0.34292427	EPB41L2
2	ENSG00000116560	0.0280639332022399	-0.3528215	SFPQ
2	ENSG00000002586	0.0282729933068687	0.17035237	CD99
2	ENSG00000095059	0.0283676020457102	0.58749926	DHPS
2	ENSG00000000971	0.0286951419514111	-0.41471082	CFH
2	ENSG00000130203	0.0287047119711623	0.20696637	APOE
2	ENSG00000153234	0.0289834405876414	0.58765674	NR4A2
2	ENSG00000196781	0.0293268366566256	0.3594885	TLE1
2	ENSG00000128585	0.0293482927066515	-0.4401338	MKLN1
2	ENSG00000138031	0.0295106241885669	-0.39756787	ADCY3
2	ENSG00000052841	0.0295969922347164	-0.51307505	TTC17
2	ENSG00000163378	0.0299843686123608	-0.8150475	EOGT
2	ENSG00000145734	0.0300500169677772	-0.5722225	BDP1
2	ENSG00000064651	0.0301197789666207	-0.5468409	SLC12A2
2	ENSG00000108518	0.0303198663899779	0.16094324	PFN1
2	ENSG00000163660	0.0307052083595329	0.2652043	CCNL1
2	ENSG00000129562	0.0314284600938689	0.18554063	DAD1
2	ENSG00000183283	0.031853056293782	0.26979926	DAZAP2
2	ENSG00000204217	0.0320209020488959	-0.53491354	BMPR2
2	ENSG00000177311	0.0322867962787564	-0.3082503	ZBTB38
2	ENSG00000185129	0.0323631126691634	-0.56468886	PURA
2	ENSG00000135862	0.0324693640102189	-0.6215844	LAMC1
2	ENSG00000154358	0.0327255870919731	-0.5456484	OBSCN
2	ENSG00000128463	0.0328199684027976	0.32267913	EMC4
2	ENSG00000125743	0.0328823016116876	0.27411038	SNRPD2
2	ENSG00000183172	0.0331456422739232	0.46710873	SMDT1
2	ENSG00000127922	0.0331586398893291	0.23755041	SEM1
2	ENSG00000156218	0.0335134143969857	-0.40354863	ADAMTSL3
2	ENSG00000166681	0.0344380763657143	0.21295968	BEX3
2	ENSG00000061337	0.0345411523668232	-0.5488916	LZTS1
2	ENSG00000156467	0.0350014539354134	0.24632114	UQCRB
2	ENSG00000168003	0.0351332762670781	0.48078042	SLC3A2
2	ENSG00000131634	0.0354853454166907	0.19290462	TMEM204
2	ENSG00000182551	0.0356440645768834	0.248601	ADI1
2	ENSG00000123066	0.0358288445063102	-0.6899061	MED13L
2	ENSG00000131507	0.0364890738408776	0.27724573	NDFIP1
2	ENSG00000157240	0.0368100276109788	-0.5659605	FZD1
2	ENSG00000146701	0.0370356470487982	0.3702955	MDH2
2	ENSG00000100129	0.0373750836887928	0.31530017	EIF3L
2	ENSG00000169871	0.037401488226367	-0.53497803	TRIM56
2	ENSG00000136156	0.03774377462748	0.18836817	ITM2B
2	ENSG00000213719	0.0377631374097892	0.1404751	CLIC1
2	ENSG00000105974	0.0379864174423908	0.20088595	CAV1
2	ENSG00000108523	0.0379961506856472	0.6273642	RNF167
2	ENSG00000109906	0.0385150564450426	0.20390278	ZBTB16
2	ENSG00000082438	0.0388734266219408	-0.43194857	COBLL1
2	ENSG00000121413	0.0389156273762473	-0.46640742	ZSCAN18
2	ENSG00000060138	0.0389504101542652	0.2168216	YBX3
2	ENSG00000170296	0.0391247204225577	0.633396	GABARAP
2	ENSG00000124783	0.0393949556216529	-0.49693885	SSR1
2	ENSG00000076108	0.0394401485314387	-0.50023466	BAZ2A
2	ENSG00000161281	0.0397097046557342	0.19808626	COX7A1
2	ENSG00000085733	0.0400825775976679	-0.52583504	CTTN
2	ENSG00000179604	0.0401080506392417	0.38524872	CDC42EP4
2	ENSG00000117569	0.0404045427789134	-0.8524539	PTBP2
2	ENSG00000147684	0.0405123506594273	0.24159616	NDUFB9
2	ENSG00000214253	0.0409771507666301	0.31284955	FIS1
2	ENSG00000066777	0.0410498575629275	-0.96775717	ARFGEF1
2	ENSG00000169567	0.041078450836082	0.16685343	HINT1
2	ENSG00000070018	0.0412425375668244	-0.53011006	LRP6
2	ENSG00000204262	0.0417144189816326	-0.47357053	COL5A2
2	ENSG00000100815	0.0418410232283644	-0.5514306	TRIP11
2	ENSG00000108551	0.0419203159249362	0.48386326	RASD1
2	ENSG00000173230	0.0420209358782329	-0.41779616	GOLGB1
2	ENSG00000159202	0.0421164484977697	-1.1820291	UBE2Z
2	ENSG00000146066	0.0423080249005475	0.4620205	HIGD2A
2	ENSG00000114439	0.0425967714279334	0.21370997	BBX
2	ENSG00000133812	0.042618226194896	-0.47303617	SBF2
2	ENSG00000134248	0.0429357469319816	0.30232012	LAMTOR5
2	ENSG00000153914	0.0429465452951474	-0.48012468	SREK1
2	ENSG00000125835	0.0429546455739667	0.27995455	SNRPB
2	ENSG00000196586	0.0429897617071585	-0.61269027	MYO6
2	ENSG00000048707	0.0431196315536663	-0.79157805	VPS13D
2	ENSG00000197111	0.0434757563579705	0.16723016	PCBP2
2	ENSG00000134825	0.0435330755084592	0.27822992	TMEM258
2	ENSG00000175727	0.043872834267469	-0.73262984	MLXIP
2	ENSG00000046889	0.0438783325430264	-0.36007679	PREX2
2	ENSG00000144655	0.0438948308606914	0.6272133	CSRNP1
2	ENSG00000143753	0.0441429348232741	-0.3808016	DEGS1
2	ENSG00000106333	0.0442203637290382	-0.2950596	PCOLCE
2	ENSG00000196924	0.0446929324814683	-0.26174375	FLNA
2	ENSG00000164104	0.0446929324814683	0.49371916	HMGB2
2	ENSG00000168209	0.0447096889109862	0.6928686	DDIT4
2	ENSG00000083168	0.0447460126885554	-0.79214096	KAT6A
2	ENSG00000104979	0.0450571766970652	0.33994702	C19orf53
2	ENSG00000109846	0.0452148515100017	0.5316519	CRYAB
2	ENSG00000020181	0.0454635659020126	-0.49560988	ADGRA2
2	ENSG00000111640	0.0455713212006706	0.18485333	GAPDH
2	ENSG00000135916	0.045796027697908	0.1486842	ITM2C
2	ENSG00000133030	0.0468231468767957	-0.60265726	MPRIP
2	ENSG00000150459	0.0470967942836103	0.18054742	SAP18
2	ENSG00000145730	0.0472253460550961	-0.71230704	PAM
2	ENSG00000004399	0.0474833350496171	-0.439878	PLXND1
2	ENSG00000205730	0.0478843755559048	-0.65532064	ITPRIPL2
2	ENSG00000160789	0.047919897746692	0.14147097	LMNA
2	ENSG00000162772	0.0479821148670201	0.47365472	ATF3
